id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week26,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week20,bonus_week21,bonus_week22,bonus_week23,bonus_week24,bonus_week25,bonus_week26,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week26,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 29 prediction,gameweek 3 prediction,gameweek 30 prediction,gameweek 31 prediction,gameweek 32 prediction,gameweek 33 prediction,gameweek 34 prediction,gameweek 35 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week26,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week26,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week26,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week26,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 26,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 36 prediction
553,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,182436,,,0,0,0,0,0.0,603,231,,,0,3,0.0,0.0,0,Ben,0.0,,,,,,26,,,,,,,,,,,,,,,,,,,0.0,1.5257697105407717,3.376858711242676,,1.734302997589111,2.33975887298584,1.4667460918426514,1.855913758277893,1.6978143453598022,2.5233962535858154,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,609,231,False,0.0,607,230,0,Joined Hearts on a season-long loan - Expected back 01 Jul,2021-08-23T23:30:16.182158Z,45,0,0,,0,,182436.jpg,0.0,0,0,Woodburn,0.0,False,,u,11,14,Liverpool,0.0,584,228,0,2273,0,3133,2,,,,,0.0,4.02905469470554,0.0,Woodburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.130746126174927,0,1.6101853847503662
620,1.7675550105294588,0.8837775052647294,0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,4,,,0.7675550105294587,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,440148,,,0,0,0,0,2.4,435,204,,,0,3,0.0,2.5,0,Tyler,0.0,0.0,0.5,0.5,,2.0,26,,,,,,,,,,,,,,,,,,,0.0,0.9746890664100648,2.204808235168457,,1.1832225322723389,1.6665416955947876,0.917128324508667,1.2945845127105713,1.1961252689361572,1.8501793146133425,,,,,,,1,0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,0.6,486,211,False,2.8,478,207,65,,,45,0,0,,0,,440148.jpg,0.5,0,0,Morton,0.0,False,,a,11,14,Liverpool,0.0,618,247,1,718,11,590,8,0.19639500116993988,0.0,,0.4166167113552133,0.0,2.7436408599217734,0.2,Morton,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.3000000000000007,1.0999999999999996,0.5999999999999996,0.200000000000001,0.2999999999999989,0.4000000000000003,3.299999999999999,0.0,,0.6000000000000014,1.3000000000000007,0.5,2.2,0.3000000000000007,0.8000000000000007,0.7999999999999972,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,12.34638386964798,1,1.0591049194335938
625,3.383777505264729,3.383777505264729,0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,-3,,,0.3837775052647293,0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,496185,,,0,0,0,0,0.6,457,211,,,0,3,0.0,2.5,0,Kaide,0.0,3.0,3.0,3.0,3.0,1.0,26,,,,,,,,,,,,,,,,,,,0.0,1.7878150939941406,4.143207550048828,,2.06901216506958,3.3372104167938232,1.9640253782272337,2.5613815784454346,2.4629223346710205,3.527106761932373,,,,,,,0,0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1.4,474,205,False,4.0,474,204,8,,,45,0,0,,0,,496185.jpg,1.0,0,0,Gordon,0.0,False,,a,11,14,Liverpool,9.0,394,189,1,585,23,436,17,0.7519505567254954,0.6666666666666666,0.6666666666666666,1.5951280133327923,0.0,5.2262627548641625,0.2,Gordon,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.4,0.4,0.4,,,,,,,,,,,,,,,0.5,2.2,0.3000000000000007,0.8000000000000007,0.7999999999999972,,,,,,,,2.0,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,23.518182396888733,0,1.6655011177062988
626,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,492777,,,0,0,0,0,0.0,544,214,,,0,2,0.0,2.5,0,Conor,0.0,,,,,,26,,,,,,,,,,,,,,,,,,,0.0,1.728187084197998,3.874664545059204,,1.8397293090820312,2.904448747634888,1.354106307029724,2.232558488845825,2.0901942253112797,3.0880861282348637,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,560,214,False,0.0,556,214,0,,,40,0,0,,0,,492777.jpg,0.0,0,0,Bradley,0.0,False,,a,11,14,Liverpool,0.0,507,205,0,544,22,480,24,,,,,0.0,5.206896632909775,0.0,Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8275865316391,0,1.715611696243286
627,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,430992,,,0,0,0,0,0.0,522,197,,,0,2,0.0,2.5,0,Owen,0.0,,,,,,26,,,,,,,,,,,,,,,,,,,0.0,1.728187084197998,3.874664545059204,,1.8397293090820312,2.904448747634888,1.354106307029724,2.232558488845825,2.0901942253112797,3.0880861282348637,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,538,197,False,0.0,534,197,0,,,40,0,0,,0,,430992.jpg,0.0,0,0,Beck,0.0,False,,a,11,14,Liverpool,0.0,483,186,0,21046,15,21000,23,,,,,0.0,5.206896632909775,0.0,Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8275865316391,0,1.715611696243286
656,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,443629,,,0,0,0,0,0.0,527,42,,,0,1,0.0,2.5,0,Marcelo,0.0,,,,,,26,,,,,,,,,,,,,,,,,,,0.0,2.43479323387146,5.246057510375977,,2.546334981918335,3.2646212577819824,2.21715784072876,2.861453056335449,2.75498104095459,3.448258638381958,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,543,63,False,0.0,539,63,0,,,40,0,0,,0,,443629.jpg,0.0,0,0,de Araújo Pitaluga Filho,0.0,False,,a,11,14,Liverpool,0.0,489,29,0,708,13,521,11,,,,,0.0,6.79896879196167,0.0,Pitaluga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.19587516784668,0,2.422217607498169
660,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,441428,,,0,0,0,0,0.0,525,199,,,0,2,0.0,2.5,0,Jarell,0.0,,,,,,26,,,,,,,,,,,,,,,,,,,0.0,1.728187084197998,3.874664545059204,,1.8397293090820312,2.904448747634888,1.354106307029724,2.232558488845825,2.0901942253112797,3.0880861282348637,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,541,199,False,0.0,537,199,0,,,40,0,0,,0,,441428.jpg,0.0,0,0,Quansah,0.0,False,,a,11,14,Liverpool,0.0,487,189,0,167,10,149,14,,,,,0.0,5.206896632909775,0.0,Quansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8275865316391,0,1.715611696243286
696,18.25133251579419,6.08377750526473,0,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,2,,,,,,,,,,,,,,,,,0.0,,2.0,,,,,,,,55,100.0,100.0,1.151332515794188,2,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,,,,,244731,,,0,0,0,0,100.0,227,133,,,0,3,0.0,10.1,12,Luis,3.8,9.14507359239947,9.14507359239947,9.14507359239947,9.14507359239947,3.0,26,,,,,,,,,,,,,,,,,,,0.0,5.756819248199463,11.82355785369873,,6.027076721191406,6.240416049957275,5.016142845153809,6.066738605499268,6.066738605499268,7.107003211975098,,,,,,,1,1,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,34.4,286,133,False,67.8,379,157,262,,2022-02-07T12:00:14.605752Z,80,0,0,,0,,244731.jpg,5.0,0,0,Díaz,1.7,False,,a,11,14,Liverpool,176.0,170,91,15,190353,39135,30813,13645,0.7604721881580913,1.1431341990499337,1.1431341990499337,2.1509401646014337,0.5,7.473411679267883,1.9,Luis Díaz,0.7,2.1,,,,,,,,,,,,,,,,,0.0,,0.7,,,,,,,,1.4,2.0999999999999996,0.6999999999999998,,,,,,,,,,,,,,,,,0.3000000000000007,0.8000000000000007,0.7999999999999972,,,,,,,,7.0,,,,,,,,,,,,,,,,,0.4,,1.0,,,,,,,,13.549328964117224,,,,,,,,,,,,,,,,,4.740818220681717,,13.549328964117224,,,,,,,,59.787293434143066,0,5.68280029296875
33,70.59672863357996,4.152748743151762,2,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,,1.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,233,25.0,25.0,8.154728633579957,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,114283,6.0,,0,0,-5,5,475.1,23,17,,,0,3,0.3,0.2,0,Jack,0.3,3.237011476425677,3.637546679874722,3.841248116843843,2.913133914470237,17.0,26,,,,,,,,,,,,,,,,,,,3.846057653427124,3.5906598567962646,3.2923312187194824,,3.2923312187194824,4.289679050445557,2.869709014892578,3.731036424636841,4.276533126831055,4.3517045974731445,,,,,,,4,2,0.0,0.0,,,,0.0,0.0,0.0,1.0,,,1.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,136.4,29,19,False,270.4,180,66,1264,Shin injury - 25% chance of playing,2022-02-12T18:30:10.756521Z,75,0,0,,0,,114283.jpg,3.4,0,0,Grealish,7.3,False,,d,12,43,Manchester City,617.0,20,11,58,1242998,71,2548923,7779,0.553699832420235,0.4316015301900903,0.3884178552626983,1.5163694415169648,0.0,5.063502724965414,7.7,Grealish,3.3,9.9,0.1,0.2999999999999998,,,,0.0,0.1,0.1,0.1,,,0.1,0.0,,0.0999999999999996,0.0,0.0,,,0.9000000000000001,0.2999999999999998,0.2000000000000001,0.0,0.0,,1.0,4.0,7.3,0.4294117647058823,1.3,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.4000000000000003,2.3999999999999986,0.0999999999999998,0.3000000000000007,0.9000000000000004,0.5,1.0999999999999996,0.6999999999999993,0.6000000000000014,1.8000000000000007,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,20.0,0.2,0.0,,,,0.0,0.7000000000000002,0.5,0.2999999999999998,,,0.8,0.0,,0.3999999999999999,0.1,0.0,,,0.0,0.1999999999999999,0.0,0.5,0.0,,0.3,,2.5725317930340124,3.267879441171442,,,,1.0,6.296585303791412,5.6187307530779815,4.704837418035959,,,7.20483741803596,2.7408182206817173,,4.906530659712632,2.83287108369808,1.0,,,6.375837418035959,4.3493289641172215,3.27032004603564,5.240818220681718,2.3678794411714423,,7.517596963941606,37.9762704372406,1,4.436228275299072
249,69.04215485583042,4.315134678489401,2,,0.0,0.0,0.0,0.0,,1.0,,,,,0.0,,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,,0.0,2.0,1.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,329,100.0,100.0,30.700154855830423,8,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,58621,,,0,0,-1,1,210.2,133,30,,,0,2,4.7,4.2,1,Kyle,3.7,4.221262267726325,4.956033758670685,4.382545537363492,4.221262267726325,16.0,26,,,,,,,,,,,,,,,,,,,4.858267784118652,4.65631103515625,4.489237785339356,,4.489237785339356,5.180931091308594,3.689420938491821,4.680680274963379,4.931308746337891,4.882620334625244,,,,,,,11,0,,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,53.7,215,69,False,230.0,217,85,1395,,2021-12-24T11:00:15.922367Z,54,0,0,,0,,58621.jpg,4.4,0,0,Walker,5.4,False,,a,12,43,Manchester City,97.0,244,66,70,774016,6941,895638,3696,0.7990990145350743,0.7817152347641342,0.7817152347641342,1.8569383051590607,0.7,8.662611511018541,13.0,Walker,1.2,3.6,,0.0,0.2,0.0999999999999999,0.0,,0.1999999999999999,,,,,0.0,,,0.0,0.0,,0.2,0.2999999999999999,0.0,0.0,0.1,0.1,0.0,,0.0,0.2,1.4,0.0875,,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.4000000000000003,2.3999999999999986,0.0999999999999998,0.3000000000000007,0.9000000000000004,0.5,1.0999999999999996,0.6999999999999993,0.6000000000000014,1.8000000000000007,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,1.2000000000000002,,0.0,0.0,0.0,0.1,,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,,0.0,2.5611955528863457,,2.4715177646857693,6.586341215165639,6.574923012311923,5.87492301231193,,5.35734121516564,,,,,5.619349672143839,,,4.426122638850534,3.331484334792319,,6.566246544376103,2.5611955528863457,1.0,4.397315856468886,4.981280184142556,6.263272882726872,2.4715177646857693,,1.9863878557664247,46.77810215950012,1,4.92008638381958
250,88.8184185532023,4.934356586289017,4,0.0,,0.0,0.0,1.0,,1.0,0.0,2.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6,0.0,,0.0,0.0,3.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,,,2.0,326,100.0,100.0,8.634418553202307,9,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,59859,4.0,,0,0,-4,4,456.1,31,24,3.0,,1,3,4.7,4.2,7,Ilkay,3.7,3.435261211086432,4.456625026141126,4.820465965791185,3.653527631078903,18.0,26,,,,,,,,,,,,,,,,,,,4.423830032348633,4.16843318939209,3.7442197799682617,,3.7442197799682617,4.995348930358887,3.349937677383423,4.308809757232666,4.756527423858643,5.028484344482422,,,,,,,8,5,0.0,,0.0,0.0,1.0,,0.0,0.0,0.0,,1.0,0.0,,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,,,,1.0,138.8,28,18,False,362.0,104,41,1260,,2021-12-11T22:30:16.837568Z,71,0,0,5.0,0,,59859.jpg,4.6,0,0,Gündogan,2.9,False,,a,12,43,Manchester City,570.0,29,16,82,686591,7979,1125634,2440,0.694979800885777,0.48383960719527214,0.5145813564899864,1.851831028425262,0.5,6.135765095831643,11.5,Gündogan,3.2,9.6,0.0,,0.0,0.1,0.3,,0.1999999999999997,0.0,0.1,,0.0,0.2,,0.0,0.0,,0.0,0.7000000000000002,0.1,0.4999999999999999,0.6000000000000001,0.0999999999999998,,,,0.3,6.3,9.5,0.5277777777777778,1.3,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.4000000000000003,2.3999999999999986,0.0999999999999998,0.3000000000000007,0.9000000000000004,0.5,1.0999999999999996,0.6999999999999993,0.6000000000000014,1.8000000000000007,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,31.5,0.1,,0.3000000000000002,0.1,0.8999999999999999,,0.6999999999999997,0.2000000000000001,0.4000000000000003,,0.2999999999999998,0.0,,0.0,0.0,,0.0,0.5,0.5999999999999996,0.4,0.7,0.1999999999999999,,,,0.8999999999999999,5.465298888221584,2.7725317930340125,,3.996585303791412,3.6187307530779815,11.989730753077982,,7.367585303791406,2.000000000000001,4.842000000000002,,3.590717953289412,2.50483741803596,,1.0,1.0,,1.0,7.148811636094027,5.465298888221584,7.404837418035959,7.749328964117222,3.97032004603564,,,,9.646596963941606,43.56393218040466,1,5.044121265411377
251,90.45610847282464,4.760847814359193,2,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,,,,0.0,0.0,3.0,0.0,0.0,,2.0,0.0,3.0,3.0,3.0,,0.0,,,0.0,0.0,1.0,3.0,0.0,368,100.0,100.0,9.114108472824658,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,61366,1.0,,0,0,0,0,643.0,6,5,2.0,,2,3,5.3,4.8,2,Kevin,4.3,6.006283248134115,5.168777203018822,4.9680558387088345,5.768071483855927,19.0,26,,,,,,,,,,,,,,,,,,,4.63484001159668,4.33556604385376,4.01124906539917,,4.01124906539917,5.049006938934326,3.61102294921875,4.457252502441406,4.742989540100098,5.077512741088867,,,,,,,13,7,0.0,0.0,0.0,,,,0.0,0.0,2.0,0.0,1.0,,0.0,0.0,1.0,0.0,1.0,,0.0,,,0.0,0.0,1.0,1.0,0.0,163.8,19,13,False,495.8,39,15,1272,,2021-11-19T14:30:18.601803Z,120,0,0,2.0,0,,61366.jpg,5.2,0,0,De Bruyne,10.1,False,,a,12,43,Manchester City,497.0,46,26,99,2054410,17890,1426271,62055,0.39673731786326605,0.5005236040111762,0.48067262365466057,1.3743383835955607,0.4,3.738873918851217,8.2,De Bruyne,4.6,13.8,0.0,0.0,0.3,,,,0.0,0.0999999999999998,0.8000000000000003,0.5,0.1999999999999997,,0.5,0.3000000000000002,0.0,0.2000000000000001,0.1999999999999993,,0.0,,,0.1,0.3,0.0,0.4,0.5999999999999999,3.2,7.8,0.4105263157894737,1.3,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.4000000000000003,2.3999999999999986,0.0999999999999998,0.3000000000000007,0.9000000000000004,0.5,1.0999999999999996,0.6999999999999993,0.6000000000000014,1.8000000000000007,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,16.0,0.0,0.0,0.4999999999999999,,,,0.1,0.0,0.6000000000000001,0.0999999999999996,0.2000000000000001,,0.1,0.1,0.0999999999999996,0.2000000000000001,0.2000000000000001,,0.0,,,0.1,0.1999999999999999,0.3999999999999999,0.2,0.0,2.1652988882215864,1.0,1.0,5.89658530379141,,,,1.5000000000000004,1.2999999999999996,11.30483741803596,4.670320046035638,3.690717953289413,,7.511818220681717,3.8065696597406,6.106530659712631,7.703871083698081,7.096585303791409,,2.1652988882215864,,,1.8,4.640818220681719,5.367879441171443,7.567879441171443,2.8,44.8664870262146,0,4.935798168182373
252,35.15007742791521,4.393759678489401,0,,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,,,,0.0,,1,,0.0,0.0,0.0,,,,,0.0,0.0,,,,,1.0,,0.0,,,,,,,,0.0,,168,100.0,100.0,15.350077427915211,6,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,1.0,0.0,97299,,,0,0,-3,3,20.7,370,131,,,1,2,3.0,2.5,0,John,2.0,4.757953381540004,4.861347307694388,4.320574439790418,4.706231927008087,8.0,26,,,,,,,,,,,,,,,,,,,3.896150350570679,3.569752693176269,3.443201780319214,,3.443201780319214,4.188260555267334,2.733614206314087,3.765394449234009,4.033914566040039,3.938394069671631,,,,,,,1,1,,0.0,0.0,0.0,,,,,1.0,0.0,,,,,0.0,,0.0,,,,,,,,0.0,,21.9,345,117,False,125.4,312,121,591,,2021-12-26T18:30:17.930458Z,52,0,0,,0,,97299.jpg,5.6,0,0,Stones,2.6,False,,a,12,43,Manchester City,73.0,280,85,45,139689,976,784578,1547,0.8449537843248848,0.9149910349115391,0.905044601347709,1.9267910804635018,0.4,7.107152388646052,8.7,Stones,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,,,,0.0,,0.8,0.8,0.1,,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.4000000000000003,2.3999999999999986,,0.3000000000000007,0.9000000000000004,0.5,1.0999999999999996,0.6999999999999993,0.6000000000000014,1.8000000000000007,,,,,,1.0,1.4000000000000004,4.800000000000001,,0.0,0.3,0.0,,,,,0.5,0.0,,,,,0.0,,0.0,,,,,,,,0.0,,,,1.0,5.786341215165639,5.274923012311923,,,,,8.619349672143839,1.0,,,,,5.426122638850534,,3.98634121516564,,,,,,,,3.4715177646857693,,36.95719242095947,0,3.945307970046997
