id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 24 prediction
567,9.111263118405727,1.8222526236811456,0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,26,,,5.111263118405729,0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,212721,,,0,0,-1,1,1.2,389,141,,,0,2,0.8,0.8,1,Lyanco Evangelista,0.8,0.87257436263153,0.87257436263153,0.87257436263153,0.87257436263153,5.0,14,,,,,,2.445875406265259,2.554973602294922,2.445875406265259,2.183056592941284,2.0322954654693604,,2.445875406265259,3.1524057388305664,2.445875406265259,1.5928319692611694,,,,,,,,5,0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,4.4,384,137,False,43.6,337,128,147,,,44,0,0,,0,,212721.jpg,0.8,0,0,Silveira Neves Vojnovic,0.0,False,,a,16,20,Southampton,0.0,482,193,4,1166,41,1226,34,0.4141483235638967,0.19831235514352952,0.19831235514352952,0.8687248524172995,0.2,5.396577363664454,0.9,Lyanco,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,1.3000000000000007,0.5999999999999996,0.7999999999999989,2.400000000000002,1.5,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,,1.0,1.0,1.0,0.3628718131576492,1.0,,,,,,,,,23.7449404001236,0,2.445875406265259
352,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,15749,,,0,0,0,0,0.0,516,49,,,0,1,0.0,0.0,0,Joe,0.0,,,,,,14,,,,,,3.756542205810547,3.4156084060668945,3.390474557876587,2.8106675148010254,3.1623377799987797,,3.1973876953125,3.5466322898864746,3.5466322898864746,2.73786735534668,,,,,,,,0,0,,,,,,,,,,,,,,,0.0,529,64,False,0.0,525,64,0,Transferred to Celtic,2021-08-04T08:23:39.667120Z,45,0,0,,0,,15749.jpg,0.0,0,0,Hart,0.0,False,,u,17,6,Tottenham,0.0,493,42,0,0,0,1628,5,,,,,0.0,7.2670883602566185,0.0,Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.701897621154785,0,3.1377475261688232
353,54.90190628122528,4.223223560094253,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3.0,0.0,0.0,0.0,,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,,,16.40190628122528,5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37915,,,0,0,-1,1,23.0,304,3,,,2,1,6.7,6.2,7,Hugo,5.7,4.154806959330496,4.448926409551167,4.448926409551167,4.423695152386026,13.0,14,,,,,,4.492706775665283,4.081305503845215,4.177685260772705,3.5033152103424072,4.073365688323975,,4.134100437164307,4.325578689575195,4.325578689575195,3.3708748817443848,,,,,,,,17,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,187,6,False,313.4,27,8,1170,,,54,0,0,,0,,37915.jpg,4.4,0,39,Lloris,8.6,False,,a,17,6,Tottenham,0.0,609,67,57,850089,12385,651132,7521,0.7820784370544912,0.769408696172314,0.8192028059974121,1.817386057283982,1.1,7.521965106328328,10.6,Lloris,0.5,1.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.5,0.038461538461538464,1.9,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.4,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.963272882726869,6.59827447689054,2.204776847648809,4.195246544376106,5.331484334792319,,5.963272882726869,7.986387855766425,4.495246544376106,1.36287181315765,3.5982744768905404,3.797315856468885,4.531484334792319,3.681280184142557,4.09012717213605,40.618611574172974,0,4.134100437164307
355,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,55605,,,0,0,0,0,0.0,602,216,,,0,2,0.0,0.0,0,Toby,0.0,,,,,,14,,,,,,3.521932601928711,2.876384258270264,2.9416565895080566,2.073178768157959,2.816744089126587,,2.616344451904297,3.055051565170288,3.055051565170288,2.0003786087036133,,,,,,,,0,0,,,,,,,,,,,,,,,0.0,603,216,False,0.0,603,216,0,Transferred to Al-Duhail SC,2021-07-27T14:30:07.238332Z,50,0,0,,0,,55605.jpg,0.0,0,0,Alderweireld,0.0,False,,u,17,6,Tottenham,0.0,593,216,0,0,0,2198,6,,,,,0.0,5.5026853561401365,0.0,Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.513426780700684,0,2.55670428276062
356,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,62974,,,0,0,0,0,0.0,626,258,,,0,3,0.0,0.0,0,Erik,0.0,,,,,,14,,,,,,2.821576833724976,2.429563045501709,2.730241060256958,2.131376981735229,2.369922876358032,,2.394974946975708,2.6412642002105717,2.6412642002105717,2.058577060699463,,,,,,,,0,0,,,,,,,,,,,,,,,0.0,629,258,False,0.0,629,258,0,Transferred to Sevilla,2021-07-27T08:24:25.288357Z,60,0,0,,0,,62974.jpg,0.0,0,0,Lamela,0.0,False,,u,17,6,Tottenham,0.0,626,258,0,0,0,383,1,,,,,0.0,4.0923493305842085,0.0,Lamela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.55409598350525,0,2.3353347778320312
357,45.271,3.772583333333333,1,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,79,100.0,100.0,0.0,3,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78830,,,0,0,-2,2,157.6,94,11,1.0,,1,4,3.0,2.5,2,Harry,2.0,4.385666666666666,3.772583333333333,3.772583333333333,4.0,12.0,14,,,,,,3.951984405517578,3.4566729068756104,3.80303406715393,3.05629301071167,3.4566729068756104,,3.4275777339935303,4.375025749206543,3.882758855819702,3.05629301071167,,,,,,,,17,1,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73.0,40,15,False,155.4,180,24,1008,,2021-08-13T14:30:15.738576Z,123,0,0,1.0,0,,78830.jpg,2.6,0,0,Kane,10.5,False,,a,17,6,Tottenham,421.0,18,12,31,1131327,12118,1339021,52279,0.3067140921409214,0.3565582655826558,0.3252032520325203,1.075687906462327,0.2,2.9182024699885667,2.5,Kane,2.3,6.9,,0.0,0.3,0.0,,0.4999999999999998,0.1,0.3,0.0,0.0,0.0,0.2999999999999999,0.8,0.0,3.4,5.699999999999999,0.4749999999999999,,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.4,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,13.6,,0.1,0.0,0.6999999999999997,,0.6000000000000001,0.3,0.1,0.0,0.0999999999999999,0.6000000000000001,0.5999999999999999,0.3,0.0,5.9,,2.4000000000000004,2.9000000000000004,4.799999999999999,,5.9,1.5,2.3000000000000003,2.0,2.4,4.4,5.299999999999999,9.371,2.0,35.893890380859375,2,3.4275777339935303
358,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,80226,,,0,0,-1,1,0.0,591,213,,,0,2,0.0,0.0,0,Serge,0.0,,,,,,14,,,,,,3.521932601928711,2.876384258270264,2.9416565895080566,2.073178768157959,2.816744089126587,,2.616344451904297,3.055051565170288,3.055051565170288,2.0003786087036133,,,,,,,,0,0,,,,,,,,,,,,,,,0.0,596,213,False,0.0,596,213,0,Left the club by mutual consent,2021-08-31T22:00:09.650513Z,49,0,0,,0,,80226.jpg,0.0,0,0,Aurier,0.2,False,,u,17,6,Tottenham,0.0,579,211,0,7608,0,46714,79,,,,,0.0,5.614985057285853,0.0,Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.513426780700684,0,2.55670428276062
359,60.92705529566737,5.077254607972281,2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,8,2.0,0.0,0.0,0.0,,0.0,0.0,2.0,,0.0,0.0,2.0,2.0,0.0,206,100.0,100.0,3.785055295667372,5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85971,1.0,,0,0,4,-4,304.2,22,16,3.0,,2,3,5.3,4.8,8,Heung-Min,4.3,5.204479517610402,5.11544107314599,5.11544107314599,3.930923788096506,12.0,14,,,,,,4.652920722961426,3.950368881225586,4.177126884460449,3.516031503677368,3.898197889328003,,3.921273708343506,4.489298343658447,4.302870273590088,3.516031503677368,,,,,,,,14,5,1.0,0.0,0.0,0.0,,1.0,0.0,1.0,,0.0,1.0,0.0,1.0,0.0,95.5,17,10,False,261.0,66,21,1048,,2021-09-07T10:30:11.021005Z,104,0,0,3.0,0,,85971.jpg,5.7,0,0,Son,20.4,False,,a,17,6,Tottenham,387.0,23,10,68,2257762,30743,2331113,41189,0.4881975584588732,0.500430722847154,0.3779734411631256,1.5743898193541939,0.4,3.8793647518524756,6.5,Son,1.2,3.6,0.1,0.0999999999999998,0.0,0.0,,0.0,0.0,0.1,,0.0,0.2,0.0999999999999999,0.3,0.3,4.0,5.2,0.43333333333333335,1.9,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.4,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,20.0,0.2,0.3000000000000002,0.0,0.0,,0.7999999999999998,0.2,0.1999999999999999,,0.3,0.2999999999999999,0.7,0.7000000000000002,0.1999999999999997,6.740818220681716,5.449568619222635,4.101194211912203,2.5488116360940265,2.3328710836980795,,6.740818220681716,3.2465969639416064,5.848811636094026,,3.6495686192226353,4.549328964117221,9.67487108369808,9.07032004603564,4.172531793034011,40.34539341926575,0,3.921273708343506
360,4.523370197111582,2.261685098555791,0,0.0,,0.0,,,,,,,,,,,,0,0.0,,0.0,,,,,,,,,,,,8,100.0,100.0,2.5233701971115816,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87835,,,0,0,-3,3,5.1,363,132,,,0,2,1.3,0.8,0,Matt,0.3,1.0,1.2991372384452702,1.2991372384452702,1.0,2.0,14,,,,,,2.9164083003997803,2.358919858932495,2.3257267475128174,1.79206383228302,2.358919858932495,,2.049488067626953,2.4495270252227783,2.4495270252227783,1.6596235036849976,,,,,,,,0,0,0.0,,0.0,,,,,,,,,,,,1.6,415,146,False,7.2,409,150,26,,2021-10-13T11:30:09.928583Z,47,0,0,,0,,87835.jpg,1.0,0,0,Doherty,0.2,False,,a,17,6,Tottenham,4.0,367,132,2,10167,151,52205,291,0.4812095954374023,0.2127659574468085,0.2127659574468085,1.043237543075801,0.1,4.76801963562661,0.4,Doherty,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.9,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.4,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,0.0,0.0,,0.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,22.40969228744507,0,2.049488067626953
361,48.47290628122528,3.728685098555791,1,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.0,2.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,247,100.0,100.0,16.40190628122528,5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93264,,,0,0,0,0,55.8,229,61,2.0,,0,2,7.7,7.2,6,Eric,6.7,4.151584737108272,3.926474731615963,3.926474731615963,5.141445152386026,13.0,14,,,,,,4.413003444671631,3.886000633239746,3.936012983322144,2.95746111869812,3.878060817718506,,3.874309062957764,4.236595630645752,4.127542018890381,2.8250207901000977,,,,,,,,14,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,152,42,False,248.8,78,27,1091,,2021-09-11T15:00:13.691291Z,45,1,0,,0,,93264.jpg,3.7,0,0,Dier,5.5,False,,a,17,6,Tottenham,80.0,194,45,48,852942,29556,638671,5277,0.8285966885679535,0.9225743860240604,1.1425433671968945,1.7577190120653534,1.5,8.4462923473782,10.7,Dier,1.3,3.9,0.0,0.0,0.0,0.3,,0.0,0.0,0.1,0.0,0.0,0.4,0.5,0.0,0.0,0.4,1.7000000000000002,0.13076923076923078,1.9,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.4,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,2.4000000000000004,0.0,0.0,0.0,0.2,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4.963272882726869,3.5982744768905404,2.204776847648809,6.195246544376106,7.202484334792319,,4.963272882726869,3.586387855766425,5.495246544376106,1.0,1.5982744768905404,3.9973158564688855,5.831484334792319,2.2812801841425565,3.0901271721360497,38.008315563201904,0,3.874309062957764
362,34.55605529566737,2.879671274638948,1,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,104,100.0,100.0,3.785055295667372,4,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95715,,,0,0,-1,1,200.3,66,46,,,0,3,4.7,4.2,3,Lucas,3.7,3.252319103419848,2.883786363651036,2.883786363651036,3.1733752351184554,12.0,14,,,,,,3.0260345935821533,2.800032138824463,2.801356554031372,2.381748676300049,2.800032138824463,,2.63257908821106,2.900381803512573,2.791327953338623,2.249308586120605,,,,,,,,12,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,52.3,92,52,False,132.2,212,80,912,,2021-09-16T20:00:12.562080Z,64,0,0,,0,,95715.jpg,2.2,0,0,Rodrigues Moura da Silva,1.3,False,,a,17,6,Tottenham,189.0,82,44,27,166385,6375,153675,4596,0.44994863666233564,0.5081748599093513,0.49583988048725863,1.1382900175524184,0.6,4.221153222024441,4.2,Lucas Moura,1.0,3.0,0.2,0.0999999999999999,0.0999999999999999,0.4,,0.0,0.0,0.0,0.0,,0.0,0.0999999999999999,0.1,0.0,1.4,2.4,0.19999999999999998,1.9,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.4,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,7.0,0.4,0.0,0.0999999999999998,0.1,,0.0999999999999998,0.0,0.0999999999999999,0.0,,0.0999999999999999,0.0,0.2,0.3,3.2408182206817164,3.7495686192226354,1.2999999999999998,3.348811636094025,4.80387108369808,,3.2408182206817164,2.2465969639416064,1.5,1.0907179532894125,,2.949328964117221,2.63287108369808,3.97032004603564,3.772531793034013,27.01538062095642,2,2.63257908821106
363,20.54337019711158,2.567921274638948,0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,1,0.0,0.0,,0.0,,,1.0,0.0,0.0,0.0,0.0,,,,64,,,2.5233701971115816,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,108823,,,0,0,-2,2,18.1,316,165,,,0,3,1.3,0.8,0,Bamidele,0.3,1.412392154805659,2.4606579739712897,2.4606579739712897,1.0,8.0,14,,,,,,2.9221692085266118,2.7007200717926025,2.657968759536743,2.3204152584075928,2.7007200717926025,,2.4699721336364746,2.618383407592773,2.618383407592773,2.1879749298095703,,,,,,,,10,1,0.0,0.0,,0.0,,,1.0,0.0,0.0,0.0,0.0,,,,18.4,288,133,False,110.4,234,93,514,,,63,0,0,2.0,0,,108823.jpg,2.6,0,0,Alli,1.1,False,,a,17,6,Tottenham,54.0,241,130,21,328554,387,392888,1912,0.40760655152999176,0.2241892309215332,0.15873015873015872,1.0230843246556378,0.0,4.074076092432416,3.3,Dele,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,1.1,1.1,0.1375,1.9,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.4,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,5.02,0.0,0.0,,0.0,,,0.8,0.1999999999999999,0.0,0.1,0.0,,,,,2.149568619222636,1.0,,1.0,,,7.246596963941607,2.5488116360940265,2.0907179532894125,2.649568619222636,1.0,,,,25.66667938232422,1,2.4699721336364746
364,15.908425492778957,3.1816850985557914,0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,50,100.0,100.0,6.308425492778954,2,,0.0,1.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,115556,,,0,0,-1,1,17.6,320,107,,,0,2,5.7,5.2,6,Ben,4.7,4.323695152386026,3.458956121908821,3.458956121908821,4.323695152386026,5.0,14,,,,,,3.733546257019043,3.263784170150757,3.1486172676086426,2.686495304107666,3.263784170150757,,2.9454505443573,3.2369866371154785,3.2369866371154785,2.554054975509644,,,,,,,,7,0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,11.8,330,113,False,50.4,327,123,390,,2021-10-02T00:30:17.331380Z,44,0,0,,0,,115556.jpg,2.8,0,0,Davies,0.3,False,,a,17,6,Tottenham,50.0,246,68,14,18107,3140,21074,303,0.7231102496717707,0.9826579891786422,0.9826579891786422,1.5168088561165611,1.1,7.048899206248196,3.2,Davies,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,0.6,0.6,0.12,,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,,,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,3.6,,0.2,0.0,0.3,,0.0999999999999999,,,0.0,,,,,,5.563272882726869,,2.4047768476488094,4.195246544376106,5.131484334792319,,5.563272882726869,,,0.0,,,,,,31.015156507492065,1,2.9454505443573
365,41.67147657030632,3.2054981977158707,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,241,,,4.10047657030632,5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,132015,3.0,,0,0,0,0,128.0,123,76,4.0,,2,3,6.3,5.8,3,Pierre-Emile,5.3,3.6743684064992905,3.2619239100801,3.2619239100801,4.005923788096506,13.0,14,,,,,,4.018713474273682,3.501129388809204,3.561708927154541,2.9655921459198,3.493189573287964,,3.439624071121216,3.7011265754699703,3.5920727252960205,2.8331520557403564,,,,,,,,17,2,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.8,71,44,False,316.4,26,12,1169,,,50,0,0,,0,,132015.jpg,3.8,0,0,Højbjerg,4.6,False,,a,17,6,Tottenham,133.0,114,63,49,420520,27828,277271,12601,0.6410996395431742,0.7348736812998581,0.8011847576193013,1.4335423743691496,1.1,6.909186601638794,9.8,Højbjerg,0.6,1.7999999999999998,0.1,0.0,0.0,0.1999999999999999,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.8,1.4,0.10769230769230768,1.9,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.4,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,4.0,0.0,0.0,0.0,0.2,,0.3,0.2,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,4.240818220681717,2.449568619222635,2.301194211912202,2.5488116360940265,6.932871083698079,,4.240818220681717,2.2465969639416064,2.5488116360940265,2.0907179532894125,2.149568619222636,2.749328964117221,5.83287108369808,4.04132004603564,2.2725317930340125,34.54593300819397,1,3.439624071121216
366,6.261685098555791,1.5654212746389478,0,,,,0.0,,0.0,0.0,,0.0,,,,,,0,,,,0.0,,0.0,0.0,,0.0,,,,,,18,,,1.2616850985557908,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157668,,,0,0,-1,1,4.5,367,178,,,0,3,2.0,1.5,1,Harry,1.0,1.6664355418490395,1.33321777092452,1.33321777092452,1.6664355418490395,4.0,14,,,,,,2.247385025024414,1.943429946899414,2.1066572666168213,1.7182681560516355,1.943429946899414,,1.8594506978988647,2.067071914672852,2.067071914672852,1.5858278274536133,,,,,,,,1,0,,,,0.0,,0.0,0.0,,0.0,,,,,,2.1,404,182,False,16.8,384,167,163,,,44,0,0,,0,,157668.jpg,1.2,0,0,Winks,1.3,False,,a,17,6,Tottenham,0.0,476,189,5,111575,3034,117481,3039,0.3557775624179426,0.3787353504202362,0.3787353504202362,0.7462853108886933,0.2,4.40864622592926,1.1,Winks,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.4,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,0.0,,,,0.0,,0.0,0.0,,0.0,,,,,,1.0,,,,2.3328710836980795,,1.0,1.0,,1.0,,,,,,19.398043394088745,0,1.8594506978988647
367,24.13179568989053,3.4473993842700765,0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,2,0.0,,,0.0,,0.0,2.0,0.0,,0.0,0.0,,,,115,100.0,100.0,8.831795689890535,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,173904,,,0,0,0,0,16.0,329,112,,,0,2,3.3,2.8,6,Davinson,2.3,2.965147184798939,3.4057853737469754,3.4057853737469754,4.0316364413634345,7.0,14,,,,,,3.800724506378174,3.421597957611084,3.28146767616272,2.826103448867798,3.421597957611084,,3.142791986465454,3.369836807250977,3.369836807250977,2.6936631202697754,,,,,,,,4,0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,14.0,318,106,False,97.4,257,99,479,,2021-10-13T23:00:13.066676Z,45,0,0,,0,,173904.jpg,4.0,0,0,Sánchez,1.0,False,,a,17,6,Tottenham,26.0,295,94,28,233558,1085,241268,1177,0.766088752060017,0.6589215966219863,0.8959192091918743,1.6251196547171332,0.5,7.215647167629665,6.2,Sánchez,0.1,0.3,0.0,,,0.1,,0.0,0.0,0.0,,0.0,0.0,,,,0.5,0.6,0.08571428571428572,1.9,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.4,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,3.0,0.1,,,0.0,,0.3,0.0,0.1,,0.0,0.0,,,,6.763272882726869,2.19827447689054,,,1.3,,6.763272882726869,4.986387855766425,4.795246544376106,,1.0,2.7973158564688854,,,,32.470412254333496,1,3.142791986465454
