id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week20,bonus_week21,bonus_week22,bonus_week23,bonus_week24,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 29 prediction,gameweek 3 prediction,gameweek 30 prediction,gameweek 31 prediction,gameweek 32 prediction,gameweek 33 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 34 prediction
375,21.35485903300119,2.37276211477791,1,,0.0,0.0,,,,,,,1.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,85,0.0,0.0,2.88385903300119,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,231372,,,0,0,-3,3,83.1,239,142,,,0,3,0.0,0.0,0,Tanguy,0.0,2.297065080074215,1.3985325400371076,2.2854167406951134,,9.0,24,,,,,,,,,,,,,,,,,2.5518758296966557,4.660459518432617,2.195970058441162,2.4782721996307373,2.207294225692749,,2.1866395473480225,2.596754312515259,2.495507001876831,2.4782721996307373,,,,,,,11,1,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,30.4,294,137,False,99.8,333,141,481,Joined Lyon on loan until the end of the season - Expected back 01 Jul,2022-01-31T16:00:15.366683Z,57,0,0,,0,,231372.jpg,2.4,0,0,Ndombele,0.3,False,,u,17,6,Tottenham,122.0,194,102,22,28911,0,43818,416,0.41627405522419475,0.4029938736972307,,0.9938406852211962,0.0,4.619178437350089,3.9,Ndombele,0.4,1.2000000000000002,,0.0,0.0,,,,,,,0.2,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.2,0.5,0.9,0.1,,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.6000000000000014,0.0,0.0,1.5,0.1999999999999993,,0.3999999999999986,0.1999999999999993,1.5,1.0,2.5,,,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,2.5,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.1,0.3,0.0999999999999999,,,1.0,0.0,,,,,,,3.5941301601484303,1.0,,,,,,,,,2.149568619222636,2.449328964117221,2.8328710836980795,4.17032004603564,3.3725317930340126,26.329317092895508,1,2.4782721996307373
486,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,156683,,,0,0,-2,2,0.0,555,54,,,0,1,0.5,0.5,0,Pierluigi,0.0,,,,,,24,,,,,,,,,,,,,,,,,3.518573522567749,6.721704483032227,3.463459014892578,3.415372848510742,3.215945243835449,,3.197152137756348,3.7849388122558594,3.5218448638916016,3.415372848510742,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,570,73,False,0.0,567,73,0,,,43,0,0,,0,,156683.jpg,0.0,0,0,Gollini,0.2,False,,a,17,6,Tottenham,0.0,523,44,0,7742,30,17770,111,,,,,0.0,8.774273672769239,0.0,Gollini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.72937679290772,0,3.475013017654419
487,12.183859033001193,1.3537621147779102,0,,,,,,,,,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0,,,,,,,,,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,32,0.0,0.0,2.88385903300119,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436234,,,0,0,-3,3,37.3,319,166,,,0,3,0.0,0.0,0,Bryan,0.3,1.075,1.075,1.0375,1.1,9.0,24,,,,,,,,,,,,,,,,,2.0429046154022217,3.9291257858276367,1.997313857078552,1.9693013429641724,1.9059767723083496,,1.885322093963623,2.1904444694519043,1.986536145210266,1.9693013429641724,,,,,,,1,0,,,,,,,,,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,8.5,405,179,False,22.8,423,180,86,Joined Valencia on loan until the end of the season - Expected back 01 Jul,2022-01-31T18:00:10.771649Z,57,0,0,,0,,436234.jpg,1.0,0,0,Gil Salvatierra,0.1,False,,u,17,6,Tottenham,25.0,352,173,9,5361,0,13339,58,0.23750212539963336,0.18859649122807015,0.1929824561403509,0.5670285526719585,0.1,3.8325487312517668,1.6,Bryan,0.1,0.3,,,,,,,,,,,0.0,,0.1,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.1,0.011111111111111112,,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.6000000000000014,0.0,0.0,1.5,0.1999999999999993,,0.3999999999999986,0.1999999999999993,1.5,1.0,2.5,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,0.0,,,,,,,,,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,1.0,,1.3,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,21.84552776813507,0,1.9693013429641724
494,19.253721006226453,2.4067151257783066,0,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,3,,0.0,3.0,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,116,100.0,100.0,10.253721006226453,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221632,,,0,0,-2,2,7.5,408,149,,,0,2,0.5,0.5,0,Cristian,0.0,0.3283399944955952,2.5761211288401697,2.489932793497425,0.3283399944955952,8.0,24,,,,,,,,,,,,,,,,,3.318638324737549,5.827271461486816,2.789219856262207,3.1795454025268555,2.7275073528289795,,2.7293684482574463,3.515045166015625,3.2622694969177246,3.1795454025268555,,,,,,,12,0,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,18.6,346,120,False,163.2,254,98,623,,2021-11-17T10:30:15.401935Z,48,0,0,,0,,221632.jpg,1.6,0,0,Romero,0.3,False,,a,17,6,Tottenham,16.0,378,137,13,29878,1584,47086,255,0.5013989845371473,0.06840416551991567,0.06840416551991567,1.098510136564718,0.0,7.022490898768107,2.7,Romero,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.6000000000000014,0.0,0.0,1.5,0.1999999999999993,1.4,0.3999999999999986,0.1999999999999993,1.5,1.0,2.5,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.3283399944955952,,1.2047768476488092,6.195246544376106,,,,,,,,,,,,,,0.3283399944955952,,,1.5982744768905404,,2.331484334792319,3.681280184142557,2.0901271721360497,33.707956314086914,5,3.1795454025268555
520,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,100.0,100.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,490145,,,0,0,0,0,0.0,645,81,,,0,4,0.5,0.5,0,Dane,0.0,,,,,,24,,,,,,,,,,,,,,,,,2.705540418624878,5.224147319793701,2.8433544635772705,2.566447496414185,2.566357135772705,,2.5475640296936035,3.0525832176208496,2.7088119983673096,2.566447496414185,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,652,79,False,0.0,652,79,0,,2021-11-24T14:00:13.081386Z,45,0,0,,0,,490145.jpg,0.0,0,0,Scarlett,2.3,False,,a,17,6,Tottenham,0.0,629,79,0,420192,5052,416706,2745,,,,,0.0,6.534964720408122,0.0,Scarlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.407341241836548,0,2.6260876655578613
588,55.178442012452905,3.4486526257783066,1,,0.0,0.0,0.0,,0.0,,,,0.0,1.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,6,,0.0,0.0,0.0,,2.0,,,,0.0,2.0,,0.0,2.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,260,100.0,100.0,20.507442012452906,4,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,241157,,,0,0,-1,1,264.5,83,15,,,1,2,1.2,1.2,1,Emerson Aparecido,0.7,4.72049780730929,4.551776745339984,3.83459557475742,3.9461357977375218,16.0,24,,,,,,,,,,,,,,,,,4.295414924621582,7.375436782836914,4.053984642028809,4.339483737945557,3.948523998260498,,3.726375579833984,4.556219100952148,4.339483737945557,4.027048110961914,,,,,,,21,0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,68.9,132,32,False,277.0,146,58,1328,,2021-12-06T00:00:18.250502Z,49,0,0,,0,,241157.jpg,2.9,0,0,Leite de Souza Junior,1.9,False,,a,17,6,Tottenham,146.0,177,37,46,321683,3936,166967,10687,0.7038066583221033,0.9633668994508754,0.8053338362729636,1.557942450882823,0.1,9.171881481092802,9.4,Emerson Royal,1.5,4.5,,0.1,0.0,0.0,,0.0,,,,0.2,0.6,,0.0,0.5,0.0,,0.0,,,0.0,0.1,0.0,0.0,0.0,0.4,1.9,0.11875,,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.6000000000000014,0.0,0.0,1.5,0.1999999999999993,,0.3999999999999986,0.1999999999999993,1.5,1.0,2.5,,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,2.4000000000000004,,0.0,0.2,0.0,,0.0,,,,0.0,0.2,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.3283399944955951,,2.504776847648809,5.395246544376107,2.331484334792319,,6.963272882726869,,,,1.4925206405937192,11.04592301231193,,4.681280184142561,8.77492301231193,1.0,,1.3283399944955951,,,1.5982744768905404,1.3,3.331484334792319,2.6812801841425564,3.0901271721360497,44.942219257354736,3,4.280248641967773
597,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,232456,,,0,0,0,0,0.0,612,240,,,0,3,0.0,0.0,0,Dilan,0.0,,,,,,24,,,,,,,,,,,,,,,,,2.5029308795928955,5.026771545410156,2.7062342166900635,2.429327249526977,2.47503399848938,,2.394739151000977,2.849973440170288,2.506202220916748,2.429327249526977,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,620,240,False,0.0,619,240,0,Transferred to Blackburn Rovers,2022-01-19T09:45:18.611077Z,45,0,0,,0,,232456.jpg,0.0,0,0,Markanday,0.0,False,,u,17,6,Tottenham,0.0,594,236,0,1479,0,1445,9,,,,,0.0,6.179890526665583,0.0,Markanday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.80950736999512,0,2.4889674186706543
598,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,209418,,,0,0,-1,1,0.0,478,181,,,0,2,0.5,0.5,0,Tobi,0.0,,,,,,24,,,,,,,,,,,,,,,,,3.0152416229248047,5.532432556152344,3.0146408081054688,2.8761487007141118,2.634901762008667,,2.616108655929565,3.5503292083740234,3.0185132026672363,2.8761487007141118,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,500,181,False,0.0,497,181,0,,,39,0,0,,0,,209418.jpg,0.0,0,0,Omole,0.1,False,,a,17,6,Tottenham,0.0,439,167,0,8076,460,5922,141,,,,,0.0,8.223142073704647,0.0,Omole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.07025408744812,0,2.935788869857788
659,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,214572,,,0,0,0,0,0.0,502,33,,,0,1,0.5,0.5,0,Brandon,0.0,,,,,,24,,,,,,,,,,,,,,,,,3.518573522567749,6.721704483032227,3.463459014892578,3.415372848510742,3.215945243835449,,3.197152137756348,3.7849388122558594,3.5218448638916016,3.415372848510742,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,521,56,False,0.0,518,56,0,,,40,0,0,,0,,214572.jpg,0.0,0,0,Austin,0.0,False,,a,17,6,Tottenham,0.0,464,22,0,1645,92,771,49,,,,,0.0,9.43234419822693,0.0,Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.72937679290772,0,3.475013017654419
668,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,448791,,,0,0,-1,1,0.0,574,222,,,0,3,0.5,0.5,0,Harvey,0.0,,,,,,24,,,,,,,,,,,,,,,,,2.5029308795928955,5.026771545410156,2.7062342166900635,2.429327249526977,2.47503399848938,,2.394739151000977,2.849973440170288,2.506202220916748,2.429327249526977,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,585,222,False,0.0,583,221,0,,,44,0,0,,0,,448791.jpg,0.0,0,0,White,0.0,False,,a,17,6,Tottenham,0.0,548,216,0,21076,95,20377,54,,,,,0.0,6.3203425840898,0.0,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.80950736999512,0,2.4889674186706543
701,1.3204287814445768,1.3204287814445768,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,4,,,0.3204287814445766,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,445044,,,0,0,0,0,11.1,393,192,,,0,3,2.7,2.7,1,Dejan,1.0,1.0,1.0,1.0,1.0,1.0,24,,,,,,,,,,,,,,,,,1.9706270694732664,3.852485179901123,1.9530106782913208,1.8970239162445068,1.8336992263793943,,1.813044548034668,2.146141767501831,1.9142587184906008,1.8970239162445068,,,,,,,2,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.4,471,204,False,2.4,479,207,14,,,60,0,0,,0,,445044.jpg,1.0,0,0,Kulusevski,0.1,False,,a,17,6,Tottenham,0.0,697,287,1,12181,1568,3088,1858,0.22007146357409613,0.16666666666666666,0.16666666666666666,0.5390627927040303,0.2,3.529056489467621,0.2,Kulusevski,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.5,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,21.174338936805725,0,1.8970239162445068
702,1.3204287814445768,1.3204287814445768,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,5,,,0.3204287814445766,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,202993,,,0,0,0,0,1.9,429,203,,,0,3,2.2,2.2,1,Rodrigo,1.0,1.0,1.0,1.0,1.0,1.0,24,,,,,,,,,,,,,,,,,1.9706270694732664,3.852485179901123,1.9530106782913208,1.8970239162445068,1.8336992263793943,,1.813044548034668,2.146141767501831,1.9142587184906008,1.8970239162445068,,,,,,,2,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,2.6,450,196,False,5.6,462,195,30,,,50,0,0,,0,,202993.jpg,1.0,0,0,Bentancur,0.0,False,,a,17,6,Tottenham,18.0,370,182,1,4237,1492,840,452,0.26408575628891534,0.2,0.2,0.5905137029514573,0.2,4.234867787361145,0.2,Bentancur,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.5,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,21.174338936805725,0,1.8970239162445068
354,52.87697776443173,2.6438488882215863,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215,,,3.3059777644317307,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45268,,,0,0,-1,1,266.7,81,57,,,0,3,1.5,1.0,2,Moussa,2.0,3.105658974336776,3.0204666060193173,2.8287320686128714,3.3513341862348938,20.0,24,,,,,,,,,,,,,,,,,2.7913708686828613,5.468829154968262,2.582672119140625,2.582672119140625,2.6774585247039795,,2.9106850624084477,2.2476017475128174,2.726850986480713,2.9106850624084477,,,,,,,37,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.8,146,76,False,269.2,153,58,1780,,,44,0,0,,0,,45268.jpg,2.1,0,0,Sissoko,2.3,False,,a,18,57,Watford,121.0,196,103,42,457078,2593,406211,7506,0.6008747473230878,0.70583158507654,0.7616668605079303,1.2604055032689172,0.5,6.563873507759786,9.5,Sissoko,1.1,3.3000000000000003,,0.0,0.0999999999999999,0.0,0.0,0.2,0.0,0.0999999999999999,,,,,0.0,0.0,0.0,0.0999999999999999,0.1,0.3,0.0,0.1,0.0,0.0999999999999999,0.0,0.0,1.5,2.6,0.13,,2.0,1.8000000000000007,1.8000000000000007,2.099999999999998,1.400000000000002,3.3999999999999986,1.900000000000002,0.0,0.0,0.0,,2.8999999999999986,2.0,1.5,1.3999999999999986,0.7000000000000028,0.8999999999999999,2.0,1.0,2.5,1.8000000000000007,3.6,2.299999999999999,7.5,,0.0,0.0,0.0999999999999999,0.0,0.3,0.0999999999999999,0.0,,,,,0.1,0.0,0.3,0.3999999999999999,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,2.7965853037914084,,2.135335283236613,1.4652988882215865,2.6652988882215864,2.122456428252982,6.117596963941606,2.533373269960326,2.4495686192226347,,,,,2.555023220056408,2.135335283236613,2.72313016014843,6.546596963941607,2.7965853037914084,2.806569659740599,2.135335283236613,2.6678794411714426,2.5820849986238987,2.4652988882215863,2.0273237224472926,2.100258843722804,28.881043434143063,3,1.982217788696289
376,39.34415108174981,3.5767410074318007,1,,0.0,0.0,1.0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,3,,0.0,3.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,189,100.0,100.0,7.273151081749807,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9089,,,0,0,1,-1,10.0,400,6,,,1,1,2.0,1.5,2,Ben,2.5,3.288416570508593,4.63333032504082,3.7064877751811833,3.288416570508593,11.0,24,,,,,,,,,,,,,,,,,3.573184013366699,7.212633609771728,3.425496816635132,3.425496816635132,3.52509880065918,,3.688688278198242,3.406721830368042,3.676827192306519,3.573184013366699,,,,,,,15,0,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,25.2,317,21,False,240.0,182,21,990,,2021-11-28T22:30:17.621478Z,41,0,0,,1,,9089.jpg,3.5,0,27,Foster,18.7,False,,a,18,57,Watford,0.0,510,36,38,979122,25441,1459157,12088,0.872375855471171,0.8020528220752666,0.8020528220752666,1.7664264762953297,0.6,9.453548454656834,9.3,Foster,0.1,0.3,,0.0,0.0,0.1,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.009090909090909092,,2.0,1.8000000000000007,1.8000000000000007,2.099999999999998,1.400000000000002,3.3999999999999986,1.900000000000002,0.0,0.0,0.0,,2.8999999999999986,2.0,1.5,1.3999999999999986,0.7000000000000028,,,1.0,2.5,1.8000000000000007,3.6,2.299999999999999,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,3.986341215165632,,2.541341132946451,11.661195552886346,3.7321955528863455,,,,,,,,,,,2.892520640593719,2.986387855766427,3.986341215165632,,,4.471517764685769,3.328339994495596,2.661195552886346,1.1092948897891703,1.4010353748912154,38.75954866409302,0,3.2522172927856445
