id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 25 prediction
450,56.526,4.037571428571429,6,1.0,,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12,3.0,,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,258,100.0,100.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230251,7.0,,2,-2,7,-7,223.9,59,7,1.0,,4,4,8.3,7.3,2,Emmanuel,8.8,4.3838888888888885,4.037571428571429,4.037571428571429,5.0426,14.0,15,,,,,,,3.9310460090637207,4.500373840332031,3.911511898040772,3.968891859054565,,3.822144269943237,3.890310287475586,4.701367378234863,4.701367378234863,3.822144269943237,,,,,,,,23,6,1.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,108.0,13,2,False,370.2,15,1,1078,,2021-11-28T22:30:17.826217Z,57,0,0,,0,,230251.jpg,5.4,0,0,Dennis,25.2,False,,a,18,57,Watford,486.0,11,6,75,3153715,508714,1209256,12368,0.7083458646616542,0.7691033138401558,0.8846666666666667,1.6911525728640273,1.5,7.2312366753293755,13.2,Dennis,1.5,4.5,0.1,,0.0,0.3999999999999999,0.0,0.3,0.0,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.6,5.1,0.36428571428571427,1.1,2.0,1.8000000000000007,1.8000000000000007,2.099999999999998,1.400000000000002,3.3999999999999986,1.5,0.8999999999999999,2.0,1.0,2.5,1.8000000000000007,3.6,2.299999999999999,14.4,0.8,,0.0,0.2000000000000001,0.7999999999999998,0.1,0.1,0.0999999999999999,0.0,0.0999999999999999,0.1,0.7,0.0,0.0,0.5999999999999999,2.4000000000000004,9.271,,2.0,7.542000000000001,6.970999999999999,6.300000000000001,2.4000000000000004,3.0,1.0,1.4,2.4000000000000004,3.8,1.0,2.0,7.441999999999998,41.21804904937744,6,3.968891859054565
454,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,467311,,,0,0,0,0,0.0,479,183,,,0,2,0.0,0.0,0,Matthew,0.0,,,,,,15,,,,,,,2.4968273639678955,3.029701232910156,2.7000060081481934,2.807441711425781,,2.238487720489502,2.7000060081481934,3.3290605545043945,3.3290605545043945,2.2981278896331787,,,,,,,,0,0,,,,,,,,,,,,,,,,0.0,496,183,False,0.0,491,182,0,Joined Cheltenham Town on a season-long loan - Expected back 01 Jul,2021-08-30T13:00:10.587558Z,40,0,0,,0,,467311.jpg,0.0,0,0,Pollock,0.3,False,,u,18,57,Watford,0.0,441,170,0,6812,0,45502,310,,,,,0.0,6.907181262969971,0.0,Pollock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.628725051879883,0,2.7000060081481934
467,8.156494658693669,1.3594157764489447,0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,52,0.0,0.0,0.8564946586936688,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227560,,,0,0,-1,1,31.8,287,154,,,0,3,0.0,0.0,0,Oghenekaro Peter,0.0,1.0,1.399651031137287,1.399651031137287,,6.0,15,,,,,,,2.0141360759735107,2.208832025527954,2.12759780883789,2.185389995574951,,1.9036415815353396,2.12759780883789,2.312058210372925,2.312058210372925,1.9036415815353396,,,,,,,,6,0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,8.9,357,163,False,46.4,342,145,369,Thigh injury - Expected back 26 Feb,2021-09-30T11:30:14.124407Z,44,0,0,,0,,227560.jpg,1.2,0,0,Etebo,0.1,False,,i,18,57,Watford,10.0,349,172,7,27159,95,35209,328,0.3089581310111238,0.22727272727272727,,0.648076043037159,0.0,4.823307069865139,1.6,Etebo,0.1,0.3,0.0,,,,,,,0.0,0.1,0.0,0.0,0.0,,,,0.0,0.1,0.016666666666666666,1.1,2.0,1.8000000000000007,1.8000000000000007,2.099999999999998,1.400000000000002,3.3999999999999986,1.5,0.8999999999999999,2.0,1.0,2.5,1.8000000000000007,3.6,2.299999999999999,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,1.3328710836980795,,,,,,,2.22313016014843,1.7065696597405993,1.1353352832366128,1.0,1.0,,,,21.222551107406616,3,2.12759780883789
468,55.233,4.248692307692308,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,3.0,190,100.0,100.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78007,,,1,-1,3,-3,228.7,57,6,,,2,4,3.3,2.3,1,Joshua,3.8,4.596777777777778,4.285615384615384,4.285615384615384,3.62,13.0,15,,,,,,,3.788400650024414,4.424968242645264,3.65110182762146,3.797105073928833,,3.728939056396485,3.797105073928833,4.57374906539917,4.57374906539917,3.728939056396485,,,,,,,,18,5,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,93.7,24,8,False,266.8,72,7,996,,2021-10-02T17:30:10.652169Z,58,0,0,3.0,0,,78007.jpg,4.2,0,0,King,6.3,False,,a,18,57,Watford,440.0,20,12,54,762961,98064,280794,22464,0.7325331564986739,0.7925478927203065,0.6241379310344828,1.764173457216008,0.7,6.872614169942923,9.3,King,2.0,6.0,,0.5,0.1,0.0,0.0,0.0999999999999998,0.1,0.3,0.1,0.0,0.4,0.3999999999999999,0.0,,0.0,5.6,7.6,0.5846153846153845,,2.0,1.8000000000000007,1.8000000000000007,2.099999999999998,1.400000000000002,3.3999999999999986,1.5,0.8999999999999999,2.0,1.0,2.5,1.8000000000000007,3.6,2.299999999999999,21.92,,0.5,0.4000000000000003,0.5999999999999996,1.0,0.0,0.2999999999999998,0.0,0.0,0.1,0.5,0.0999999999999999,0.0,,2.1,2.5,,5.5,2.9000000000000017,4.399999999999999,6.0,2.3,2.5,1.9,2.3000000000000003,1.4,8.742,4.371,1.0,,12.4,39.86116218566895,3,3.797105073928833
469,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,243569,,,0,0,0,0,0.0,562,71,,,0,4,0.0,0.0,0,Adedapo,0.0,,,,,,15,,,,,,,2.3364834785461426,2.668452262878418,2.3903050422668457,2.4977405071258545,,2.169942855834961,2.3903050422668457,2.8313145637512207,2.8313145637512207,2.2295830249786377,,,,,,,,0,0,,,,,,,,,,,,,,,,0.0,571,69,False,0.0,569,68,0,Season long loan to AFC Wimbledon,2021-08-10T08:33:41.561267Z,45,0,0,,0,,243569.jpg,0.0,0,0,Awokoya-Mebude,0.1,False,,u,18,57,Watford,0.0,542,67,0,0,0,12944,90,,,,,0.0,5.496832529703776,0.0,Mebude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.735746383666992,0,2.3903050422668457
472,23.571,2.142818181818181,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,,,0.0,0.0,125,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244716,2.0,,0,0,0,0,213.1,68,9,6.0,,0,4,1.7,0.7,6,Juan Camilo,2.2,2.595857142857143,2.142818181818182,2.142818181818182,2.5,11.0,15,,,,,,,2.2189865112304688,2.331679344177246,2.2420918941497803,2.274531126022339,,2.1452877521514893,2.2500317096710205,2.49128532409668,2.49128532409668,2.1452877521514893,,,,,,,,17,2,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,,,0.0,0.0,54.9,90,24,False,147.4,203,27,529,,,50,0,0,,0,,244716.jpg,2.5,0,0,Hernández Suárez,1.5,False,,a,18,57,Watford,188.0,91,33,27,331260,7658,293487,3512,0.4285636363636362,0.5191714285714286,0.5,0.9582974235935914,0.4,4.568099689483643,5.4,Cucho,1.2,3.6,0.0,0.0,0.0,0.2999999999999999,0.1,,0.3999999999999999,0.0,0.0,0.0,,,,0.0,0.4,0.8,2.0,0.18181818181818182,1.1,2.0,1.8000000000000007,1.8000000000000007,2.099999999999998,1.400000000000002,3.3999999999999986,1.5,0.8999999999999999,2.0,1.0,2.5,1.8000000000000007,3.6,2.299999999999999,3.2,0.1,0.1,0.0,0.0,0.2999999999999999,,0.1,0.0,0.0,0.0,,,,0.1,0.0999999999999999,3.6,2.4,1.4,1.0,1.9,3.5,,3.6,1.0,1.0,1.0,,,,2.4,4.371,22.840498447418213,0,2.2500317096710205
495,25.512989317387337,2.126082443115612,0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,100.0,100.0,1.7129893173873376,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69143,,,0,0,0,0,47.6,248,143,2.0,,0,3,0.0,-1.0,1,Juraj,0.5,1.8344500780592223,2.1431880076933765,2.1431880076933765,0.8884329627405289,12.0,15,,,,,,,2.3450965881347656,2.4210968017578125,2.3761415481567383,2.3747453689575195,,2.2782092094421387,2.3761415481567383,2.482947826385498,2.482947826385498,2.2782092094421387,,,,,,,,16,1,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.5,202,96,False,149.6,201,72,911,,2021-11-30T12:30:19.186793Z,55,0,0,,0,,69143.jpg,1.9,1,0,Kucka,0.0,False,,a,18,57,Watford,137.0,121,65,23,6187,325,7696,193,0.3865604442028385,0.3335363778289495,0.16153326595282344,0.9065645998066697,0.1,4.325759540904651,4.2,Kucka,0.1,0.3,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.3,1.4000000000000001,0.11666666666666668,1.1,2.0,1.8000000000000007,1.8000000000000007,2.099999999999998,1.400000000000002,3.3999999999999986,1.5,0.8999999999999999,2.0,1.0,2.5,1.8000000000000007,3.6,2.299999999999999,6.5,,0.0,0.1,,,0.0999999999999998,0.1,,0.1999999999999999,0.0,0.2,0.0999999999999999,0.0,0.0,0.4,1.5000000000000004,,1.1353352832366128,-0.3347011117784131,,,1.4999999999999991,1.5000000000000004,,3.406569659740599,2.135335283236613,3.6678794411714426,2.5820849986238987,2.1652988882215864,2.0273237224472926,4.100258843722804,23.791677474975582,2,2.3761415481567383
557,10.81374554891139,2.162749109782278,0,,,0.0,,0.0,,,,,,,0.0,0.0,,0.0,0,,,0.0,,0.0,,,,,,,0.0,0.0,,0.0,13,100.0,100.0,0.7137455489113907,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,130036,4.0,,0,0,0,0,52.6,237,138,,,0,3,-0.3,-1.3,0,Ozan,0.2,2.073111546388878,2.073111546388878,2.073111546388878,2.582649444110793,5.0,15,,,,,,,1.989093780517578,2.334192037582397,2.061586141586304,2.0960822105407715,,1.922206163406372,2.061586141586304,2.437418222427368,2.437418222427368,1.922206163406372,,,,,,,,5,0,,,0.0,,0.0,,,,,,,0.0,0.0,,0.0,8.7,360,164,False,18.0,385,166,272,,2021-11-17T16:00:16.040841Z,50,0,0,,0,,130036.jpg,1.4,0,0,Tufan,0.0,False,,a,18,57,Watford,21.0,312,161,7,1675,54,1586,47,0.43254982195645564,0.4146223092777756,0.5165298888221586,0.9672108055500659,0.0,4.264675045013428,1.4,Tufan,0.2,0.6000000000000001,,,0.0,,0.0,,,,,,,0.2,0.0,,0.0,0.5,0.7,0.13999999999999999,,2.0,1.8000000000000007,1.8000000000000007,2.099999999999998,1.400000000000002,3.3999999999999986,,,,,2.5,1.8000000000000007,3.6,2.299999999999999,2.5,,,0.0,,0.4,,,,,,,0.0,0.1,,0.0,,,,2.1652988882215864,,3.0,,,,,,,1.6,1.5,,2.100258843722804,21.32337522506714,0,2.061586141586304
574,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,19838,,,0,0,0,0,0.0,441,15,,,0,1,-0.5,-1.5,0,Robert,0.0,,,,,,15,,,,,,,3.230990171432495,3.488952398300171,3.072064161300659,3.33723783493042,,2.865112066268921,3.2656946182250977,3.651815176010132,3.651815176010132,2.9247522354125977,,,,,,,,0,0,,,,,,,,,,,,,,,,0.0,461,37,False,0.0,456,37,0,,,40,0,0,,0,,19838.jpg,0.0,0,0,Elliot,0.7,False,,a,18,57,Watford,0.0,403,6,0,71438,816,33207,724,,,,,0.0,8.18853211402893,0.0,Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.75412845611572,0,3.2656946182250977
618,6.712989317387338,2.237663105795779,0,,,0.0,0.0,,,,,,,,,,,,0,,,0.0,0.0,,,,,,,,,,,,27,0.0,0.0,1.7129893173873376,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,52775,,,0,0,0,0,10.7,355,129,,,0,2,0.0,0.0,0,Nicolas,0.5,2.661195552886346,2.661195552886346,2.661195552886346,2.661195552886346,3.0,15,,,,,,,2.1843583583831787,2.588202714920044,2.40620756149292,2.454002857208252,,1.9752528667449951,2.40620756149292,2.8875620365142822,2.8875620365142822,1.9752528667449951,,,,,,,,2,0,,,0.0,0.0,,,,,,,,,,,,3.5,398,143,False,23.4,373,140,167,Hamstring injury - Expected back 15 Jan,2021-11-26T14:00:16.904162Z,45,0,0,,0,,52775.jpg,1.7,0,0,Nkoulou,0.0,False,,i,18,57,Watford,0.0,502,197,5,632,18,587,39,0.4972584679546176,0.591376789530299,0.591376789530299,1.054844504079431,0.1,5.371292538113064,1.1,Nkoulou,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,,2.0,1.8000000000000007,1.8000000000000007,2.099999999999998,1.400000000000002,3.3999999999999986,,,,,,,,2.299999999999999,0.0,,,0.0,0.0,,,,,,,,,,,,,,,2.661195552886346,2.661195552886346,,,,,,,,,,,,24.17081642150879,0,2.40620756149292
633,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,242183,,,0,0,0,0,0.0,463,173,,,0,2,-0.5,-1.5,0,James,0.0,,,,,,15,,,,,,,2.4968273639678955,3.029701232910156,2.7000060081481934,2.807441711425781,,2.238487720489502,2.7000060081481934,3.3290605545043945,3.3290605545043945,2.2981278896331787,,,,,,,,0,0,,,,,,,,,,,,,,,,0.0,480,173,False,0.0,475,172,0,,,40,0,0,,0,,242183.jpg,0.0,0,0,Morris,0.0,False,,a,18,57,Watford,0.0,425,160,0,573,246,186,69,,,,,0.0,6.907181262969971,0.0,Morris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.628725051879883,0,2.7000060081481934
128,33.87203695991737,3.079276087265215,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,173,25.0,100.0,14.07203695991737,2,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,103192,,,0,0,-1,1,15.2,337,118,,,0,2,0.6,1.0,1,Kurt,1.5,3.2153549295901547,3.074067713526172,3.074067713526172,2.693753403760561,11.0,15,,,,,,,3.710702657699585,3.662685632705689,4.1236443519592285,3.4319097995758057,,4.070789337158203,3.482219219207764,3.5746583938598637,3.45222282409668,4.070789337158203,,,,,,,,14,1,,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,31.4,222,71,False,229.8,101,40,970,Hamstring injury - 25% chance of playing,2021-12-04T16:30:14.395474Z,54,0,0,,0,,103192.jpg,2.9,0,0,Zouma,1.7,False,,d,19,21,West Ham,68.0,218,55,32,150906,1121,157668,15972,0.5702363124565213,0.5954360980722508,0.4988432229186224,1.3251094449281016,0.3,6.866270921848438,5.9,Zouma,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.02727272727272727,,0.5999999999999996,1.4000000000000004,1.200000000000001,2.0,1.1999999999999993,1.1000000000000014,,,,1.7999999999999998,1.2000000000000002,1.2999999999999998,0.8000000000000007,0.7999999999999989,1.7999999999999998,,0.0,0.1,0.0,0.0,0.0999999999999999,0.0,,,,0.0,0.0,0.1,0.0,0.0,2.331484334792316,,4.195246544376106,2.586387855766425,3.204776847648807,1.5413411329464508,3.804776847648809,2.331484334792316,,,,1.6611955528863462,3.204776847648808,1.690127172136051,5.797315856468885,3.797315856468888,37.07786297798157,1,3.498241424560547
406,4.159638043632608,2.079819021816304,0,,,,,,,,0.0,,,0.0,,,,,0,,,,,,,,0.0,,,0.0,,,,,-3,100.0,100.0,0.6396380436326077,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18073,,,0,0,-1,1,0.0,500,199,,,0,3,1.0,-0.5,0,Mark,0.0,,2.0,2.0,,2.0,15,,,,,,,2.7750258445739746,2.7198386192321777,2.8586058616638184,2.040756225585937,,3.4239394664764404,2.1380746364593506,2.6965861320495605,2.666463613510132,3.4239394664764404,,,,,,,,0,0,,,,,,,,0.0,,,0.0,,,,,2.1,410,181,False,3.6,426,185,3,,2021-10-17T20:30:14.287072Z,44,0,1,1.0,0,,18073.jpg,0.0,0,0,Noble,0.8,False,,a,19,21,West Ham,17.0,325,166,0,93322,1580,91154,3106,0.47268614132188724,,,0.9915148148516041,0.0,6.2382418459112,0.0,Noble,0.0,0.0,,,,,,,,0.0,,,0.0,,,,,0.8,0.8,0.4,,0.5999999999999996,1.4000000000000004,1.200000000000001,2.0,1.1999999999999993,1.1000000000000014,0.8000000000000003,0.6999999999999997,0.8000000000000003,1.7999999999999998,1.2000000000000002,1.2999999999999998,0.8000000000000007,0.7999999999999989,3.52,,,,,,,,0.0,,,0.8,,,,,,,,,,,,,1.0,,,3.0,,,,,27.44826412200928,0,2.7050342559814453
407,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,32259,,,0,0,-1,1,0.0,502,43,,,0,1,1.0,-0.5,0,Darren,0.0,,,,,,15,,,,,,,3.683108568191528,3.575028896331787,3.7849388122558594,3.1882944107055664,,3.6950058937072754,3.250374555587769,3.55177640914917,3.40075159072876,3.6950058937072754,,,,,,,,0,0,,,,,,,,,,,,,,,,0.0,516,60,False,0.0,511,60,0,,,44,0,0,,0,,32259.jpg,0.0,0,0,Randolph,0.1,False,,a,19,21,West Ham,0.0,471,35,0,2641,107,7992,190,,,,,0.0,8.016148913990367,0.0,Randolph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.27105522155762,0,3.446770191192627
408,54.18914130897823,3.612609420598549,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,250,,,19.18914130897823,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,37096,,,0,0,0,0,0.0,603,67,,,0,1,3.5,2.0,2,Lukasz,2.5,3.9353549295901535,3.705473708843848,3.705473708843848,3.4537534037605617,15.0,15,,,,,,,4.423489570617676,4.341687679290772,4.700523853302002,4.152656078338623,,4.535479068756104,4.029321670532227,4.318435192108154,4.172969341278076,4.535479068756104,,,,,,,,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,187,6,False,364.6,16,5,1350,,,50,0,0,,0,,37096.jpg,3.1,0,47,Fabianski,2.2,False,,a,19,21,West Ham,0.0,595,64,47,139846,6576,142823,3140,0.7225218841197097,0.7870709859180307,0.6907506807521123,1.615608048122897,0.5,8.685805797576904,9.4,Fabianski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.5999999999999996,1.4000000000000004,1.200000000000001,2.0,1.1999999999999993,1.1000000000000014,0.8000000000000003,0.6999999999999997,0.8000000000000003,1.7999999999999998,1.2000000000000002,1.2999999999999998,0.8000000000000007,0.7999999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.331484334792316,1.9863878557664256,4.195246544376106,2.9863878557664254,4.204776847648807,3.541341132946451,3.204776847648809,3.331484334792316,3.797315856468886,2.9863412151656386,3.797315856468886,3.661195552886346,4.204776847648808,3.0901271721360506,3.797315856468885,6.797315856468888,43.42902898788452,0,4.218987464904785
409,37.87203695991737,3.442912450901579,0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,,,,,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,182,0.0,0.0,14.07203695991737,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,40669,,,0,0,0,0,5.3,369,135,,,1,2,0.0,0.0,0,Angelo,0.0,3.6474637128497895,3.555758055804993,3.555758055804993,1.0,11.0,15,,,,,,,4.083666324615479,3.909226655960083,4.360111236572266,3.676357269287109,,4.210906505584717,3.795947551727295,3.885974168777466,3.696670293807984,4.210906505584717,,,,,,,,11,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,263,90,False,167.0,179,75,921,Knee injury - Unknown return date,2021-11-07T23:30:12.306810Z,50,0,0,,0,,40669.jpg,3.6,0,0,Ogbonna,0.4,False,,i,19,21,West Ham,67.0,222,58,40,80956,38,81221,2109,0.6885824901803158,0.7294927425699579,0.2,1.5397172561592676,0.0,7.914491081237793,8.0,Ogbonna,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.02727272727272727,1.4,0.5999999999999996,1.4000000000000004,1.200000000000001,2.0,1.1999999999999993,1.1000000000000014,0.8000000000000003,0.6999999999999997,0.8000000000000003,1.7999999999999998,1.2000000000000002,1.2999999999999998,0.8000000000000007,0.7999999999999989,1.7999999999999998,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.1,0.1999999999999999,0.0,,1.9863878557664256,4.195246544376106,1.0,,,,,3.797315856468886,2.9863412151656386,6.797315856468886,1.6611955528863462,3.204776847648808,2.6901271721360507,7.997315856468885,2.797315856468888,39.572455406188965,1,3.7426888942718506
410,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,48717,,,0,0,-1,1,0.0,433,162,,,0,2,0.0,0.0,0,Winston,0.0,,,,,,15,,,,,,,3.312002420425415,3.0834481716156006,3.5503292083740234,2.607250928878784,,3.4397542476654053,2.904780864715576,2.995420455932617,2.9519333839416504,3.4397542476654053,,,,,,,,0,0,,,,,,,,,,,,,,,,0.0,452,161,False,0.0,447,160,0,Left the club by mutual consent - Unknown return date,2021-09-22T12:00:10.612234Z,39,0,0,,0,,48717.jpg,0.0,0,0,Reid,1.0,False,,n,19,21,West Ham,0.0,393,147,0,45889,321,119522,1516,,,,,0.0,8.021186192830402,0.0,Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.28262615203857,0,2.9979522228240967
