id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,clean_sheet_points,xGA_week12,cleansheet_week12,xA,xA_points,xG_week12,goals_week12,xPoints week 12,xA_week12,assists_week12,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,xPoints week 8,xG_week8,goals_week8,xGA_week8,cleansheet_week8,xA_week8,assists_week8,xPoints week 9,xG_week9,goals_week9,xGA_week9,cleansheet_week9,xA_week9,assists_week9,xPoints week 10,xG_week10,goals_week10,xGA_week10,cleansheet_week10,xA_week10,assists_week10,xPoints week 11,xG_week11,goals_week11,xGA_week11,cleansheet_week11,xA_week11,assists_week11,form 10,form 5,next1_xP,next5_xP,next10_xP,value,valuePoints metric,xG+xA,xG+xA per game
26,0,0,0,25.0,25.0,0,444145,,,0,0,-1,1,0.0,573,227,,,0,3,0.1,0.2,0,Gabriel Teodoro,0.0,0,0,0.0,583,225,False,0.0,581,225,0,Lack of match fitness - 25% chance of playing,2020-08-15T10:00:11.409498Z,49,0,0,,0,,444145.jpg,0.0,0,0,Martinelli Silva,0.0,False,,d,1,3,0.0,564,223,0,1447,210,2586,37,0.0,0.0,Martinelli,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0,0,0,,,0,462424,,,0,0,-4,4,0.0,448,179,,,0,2,0.5,1.0,0,William,0.0,0,0,0.0,471,180,False,0.0,468,180,0,,,41,0,0,,0,,462424.jpg,0.0,0,0,Saliba,0.7,False,,a,1,3,0.0,414,163,0,25978,386,205190,808,0.0,0.0,Saliba,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,4,2,147,100.0,100.0,2,47431,1.0,,0,0,-4,4,238.9,24,19,2.0,,1,3,3.0,3.5,2,Willian,2.5,11,0,43.6,87,48,False,109.8,199,80,792,,2020-11-22T23:30:17.100344Z,76,0,0,,0,,47431.jpg,3.4,0,0,Borges Da Silva,3.7,False,,a,1,3,86.0,146,80,37,768676,2335,1262478,7439,0.3,4.9,Willian,0,Arsenal,10.882352941176471,38.254773703648226,1.0,5.0,3.0408664188800207,0.9000000000000004,0.0,1.1,3.3000000000000003,0.0,0.0,3.006569659740599,0.20000000000000007,0.0,3.515303529524432,12.333730753077983,0.6,0.0,0.2,1.0,0.2,3.0,2.4495686192226347,0.0,0.0,1.9,0.0,0.09999999999999998,0.0,3.249787068367864,0.0,0.0,3.0,0.0,0.4,0.0,2.8187307530779817,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,2.2465969639416064,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,,,,1.2000000000000002,0.0,,,3.2408182206817187,0.09999999999999998,0.0,0.2999999999999989,1.0,0.0,0.0,3.465298888221587,0.20000000000000007,0.0,1.8000000000000007,0.0,0.10000000000000007,0.0,1.0,0.0,0.0,2.5,0.0,0.0,0.0,3.236715541016705,0.0,0.0,1.4000000000000004,0.0,0.0,1.0,3.406530659712633,0.09999999999999998,0.0,0.5,0.0,0.09999999999999998,0.0,2.8523386394178547,2.8230229497383053,3.6218767748023395,3.49388286271586,3.5263312884748377,0.46253993809532,1.2751346112989368,2.1,0.19297297297297297
494,0,6,218,,,3,226597,,,0,0,1,-1,12.1,328,115,,,1,2,4.7,5.2,2,Gabriel,4.2,12,2,44.3,83,16,False,293.0,22,4,990,,,51,0,0,,0,,226597.jpg,4.4,0,0,Magalhães,11.4,False,,a,1,3,138.0,81,8,48,995590,6358,625314,26366,0.8,9.4,Gabriel,1,Arsenal,10.909090909090908,40.39335134057049,0.7,4.199999999999998,12.193351340570498,0.9000000000000004,0.0,0.0,0.0,0.09999999999999998,0.0,4.2262786389623965,0.0,0.0,3.7027238728856298,8.874923012311926,0.1,1.0,0.2,1.0,0.0,0.0,2.5982744768905404,0.0,0.0,1.9,0.0,0.0,0.0,,,,3.0,0.0,,,5.274923012311927,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,3.5863878557664246,0.1,0.0,1.4000000000000004,0.0,0.0,0.0,3.8047768476488084,0.09999999999999998,0.0,1.2000000000000002,0.0,0.0,0.0,5.963272882726876,0.0,0.0,0.2999999999999989,1.0,0.0,0.0,1.6611955528863458,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,3.5283399944955955,0.2,0.0,2.5,1.0,0.0,0.0,3.5863878557664246,0.09999999999999998,1.0,1.4000000000000004,0.0,0.0,0.0,3.4261226388505337,0.0,0.0,0.5,0.0,0.0,0.0,3.8952983643794816,3.2856649361922594,4.077617399054899,3.723168812749985,3.8230105991732,0.7260242888011039,1.6395936894360927,0.7,0.06416666666666666
501,1,3,141,100.0,100.0,2,182539,3.0,,0,0,-2,2,171.9,53,37,5.0,,0,3,2.3,2.8,1,Daniel,1.8,9,0,36.3,118,65,False,156.4,127,49,692,,2020-10-21T16:30:22.125075Z,48,0,0,,0,,182539.jpg,2.2,0,0,Ceballos Fernández,1.1,False,,a,1,3,33.0,232,120,24,126281,678,199658,2200,0.4,5.0,Ceballos,1,Arsenal,10.909090909090908,28.326814656334683,0.1,0.5,3.0483378351426245,0.9000000000000004,0.0,1.6,4.800000000000002,0.0,0.0,1.0,0.0,0.0,2.59662467683068,1.8187307530779817,0.0,0.0,0.2,0.0,0.0,0.0,9.317989671854214,0.0,0.0,1.9,0.0,0.9,1.0,0.8999999999999998,0.0,0.0,3.0,0.0,0.29999999999999993,0.0,3.118730753077982,0.0,0.0,0.20000000000000007,1.0,0.10000000000000007,0.0,2.5465969639416057,0.0,0.0,1.4000000000000004,0.0,0.09999999999999988,0.0,2.9011942119122027,0.0,0.0,1.2000000000000002,0.0,0.20000000000000007,0.0,,,,0.2999999999999989,0.0,,,1.0,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,2.5820849986238987,0.1,0.0,2.5,1.0,0.0,0.0,2.2465969639416064,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.9216893212774773,1.5657363925131007,2.6978596082949786,2.586226353967493,2.615563993233172,0.540963474339725,1.185191590728938,1.7000000000000002,0.15583333333333335
526,0,0,86,100.0,100.0,2,153256,,,0,0,-1,1,54.1,189,116,,,0,3,0.7,1.2,1,Mohamed Naser,0.2,8,0,15.3,267,126,False,75.4,241,100,540,,2020-11-16T22:00:27.131231Z,44,0,0,,0,,153256.jpg,2.2,0,0,El Sayed Elneny,1.3,False,,a,1,3,24.0,263,138,13,213003,2841,176559,2496,0.0,3.0,Elneny,1,Arsenal,5.909090909090907,14.45118299403559,0.3,1.5,1.6511829940355882,0.9000000000000004,0.0,0.1,0.30000000000000004,0.0,0.0,1.406569659740599,0.0,0.0,2.445584814375254,3.8187307530779817,,,0.2,1.0,,,0.0,0.0,0.0,1.9,0.0,0.0,0.0,2.049787068367864,0.0,0.0,3.0,0.0,0.0,0.0,2.8187307530779817,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,,,,1.4000000000000004,0.0,,,,,,1.2000000000000002,0.0,,,3.2408182206817187,0.09999999999999998,0.0,0.2999999999999989,1.0,0.0,0.0,2.4652988882215867,0.0,0.0,1.8000000000000007,0.0,0.1,0.0,,,,2.5,0.0,,,,,,1.4000000000000004,0.0,,,,,,0.5,0.0,,,2.3962409180179502,1.935934273981093,2.5433256855138526,2.4424008921674947,2.469702443625774,0.5558147305398304,1.1658868146669654,0.4,0.06769230769230772
527,0,0,0,,,0,113534,,,0,0,0,0,0.0,431,15,,,0,1,0.5,1.0,0,Matt,0.0,0,0,0.0,455,40,False,0.0,452,40,0,,,40,0,0,,0,,113534.jpg,0.0,0,0,Macey,1.6,False,,a,1,3,0.0,395,12,0,131894,3318,54250,1267,0.0,0.0,Macey,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,0,0,0,,,0,115918,,,0,0,0,0,0.0,514,49,,,0,1,0.5,1.0,0,Rúnar Alex,0.0,0,0,0.0,530,67,False,0.0,528,67,0,,,45,0,0,,0,,115918.jpg,0.0,0,0,Rúnarsson,0.0,False,,a,1,3,0.0,490,47,0,1579,39,1273,50,0.0,0.0,Rúnarsson,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,0,0,51,0.0,0.0,1,167199,,,0,0,0,0,23.4,274,150,,,0,3,0.0,0.0,0,Thomas,0.2,4,0,9.9,318,144,False,47.0,303,131,277,Thigh injury - Unknown return date,2020-11-09T00:00:26.507224Z,50,0,0,,0,,167199.jpg,1.4,0,0,Partey,0.4,False,,i,1,3,29.0,245,126,7,105577,77,85707,2728,0.0,1.4,Partey,1,Arsenal,5.0,10.197154841107038,0.5,2.5,1.3971548411070365,0.9000000000000004,0.0,0.1,0.30000000000000004,,,,,,2.0394309682214082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,2.6011942119122016,0.0,0.0,1.2000000000000002,0.0,0.1,0.0,2.7408182206817187,0.0,0.0,0.2999999999999989,1.0,0.0,0.0,4.0,0.6,0.0,1.8000000000000007,0.0,0.0,0.0,,,,2.5,0.0,,,,,,1.4000000000000004,0.0,,,1.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0684024865187842,2.5,2.142095905981014,2.026080023653824,2.056250968046195,0.40788619364428164,0.9120612560722564,0.6,0.12
12,0,7,225,,,5,98980,,,0,0,3,-3,0.0,555,55,,,1,1,4.8,4.3,11,Emiliano,4.3,13,0,25.5,185,12,False,255.8,39,11,900,,,48,0,0,,1,,98980.jpg,5.3,0,30,Martínez,25.3,False,,a,2,7,0.0,539,54,53,1954342,57471,671299,5923,0.9,11.0,Martínez,0,Aston Villa,10.0,44.121492018127775,0.0,0.0,11.121492018127766,1.200000000000001,1.0,0.0,0.0,0.0,0.0,8.204776847648807,0.0,0.0,4.4121492018127775,,,,,,,,10.626278638962397,0.0,0.0,0.9,1.0,0.0,0.0,3.9863412151656377,0.0,0.0,0.7000000000000001,1.0,0.0,0.0,3.7307340962109374,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,7.195246544376106,0.0,0.0,0.6000000000000001,1.0,0.0,0.0,3.14753266960496,0.0,0.0,3.3000000000000003,0.0,0.0,0.0,1.6262786389623969,0.0,0.0,0.8999999999999995,0.0,0.0,0.0,2.730734096210938,0.0,0.0,1.7000000000000008,1.0,0.0,0.0,2.2047768476488088,0.0,0.0,1.1999999999999993,0.0,0.0,0.0,3.4261226388505337,0.0,0.0,0.5,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,4.028060399408791,4.141602607589772,5.203868841359043,4.575736876449387,4.5443450369315945,0.919197750377662,2.0138613707593933,0.0,0.0
28,0,0,0,25.0,25.0,0,21205,,,0,0,0,0,0.0,503,42,,,0,1,0.1,0.0,0,Tom,0.0,0,0,0.0,522,63,False,0.0,520,63,0,Lack of match fitness - 25% chance of playing,2020-08-15T10:00:11.430596Z,45,0,0,,0,,21205.jpg,0.0,0,0,Heaton,0.0,False,,d,2,7,0.0,478,40,0,1221,20,3278,45,0.0,0.0,Heaton,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0,0,11,,,0,37339,,,0,0,-2,2,16.8,298,97,,,0,2,0.8,0.3,0,Ahmed,0.3,0,0,3.1,377,139,False,7.6,395,152,35,,,43,0,0,,0,,37339.jpg,1.0,0,0,El Mohamady,0.3,False,,a,2,7,6.0,332,117,3,9251,272,25574,370,0.1,0.7,El Mohamady,0,Aston Villa,3.0,6.336447605438329,0.0,0.0,3.3364476054383294,1.200000000000001,0.0,0.0,0.0,,,,,,2.1121492018127763,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,,,,0.6000000000000001,0.0,,,,,,3.3000000000000003,0.0,,,1.0,0.0,0.0,0.8999999999999995,0.0,0.0,0.0,,,,1.7000000000000008,0.0,,,,,,1.1999999999999993,0.0,,,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,1.0,1.0,2.903868841359042,2.2757368764493857,2.2443450369315943,0.4911974887936689,1.0185687919271766,0.0,0.0
30,0,0,0,0.0,0.0,0,40564,,,0,0,-2,2,0.0,453,187,,,0,3,0.0,0.0,0,Henri,0.0,0,0,0.0,476,185,False,0.0,473,185,0,Not included in Aston Villa's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.217167Z,43,0,0,,0,,40564.jpg,0.0,0,0,Lansbury,0.1,False,,n,2,7,0.0,420,173,0,5439,27,16690,177,0.0,0.0,Lansbury,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0,0,0,,,0,47390,,,0,0,-2,2,0.0,454,181,,,0,2,0.5,0.0,0,Neil,0.0,0,0,0.0,477,182,False,0.0,474,182,0,,,43,0,0,,0,,47390.jpg,0.0,0,0,Taylor,0.2,False,,a,2,7,0.0,421,166,0,10594,175,22798,293,0.0,0.0,Taylor,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0,0,0,,,0,79852,,,0,0,0,0,0.0,428,12,,,0,1,0.5,0.0,0,Jed,0.0,0,0,0.0,452,37,False,0.0,449,37,0,,,40,0,0,,0,,79852.jpg,0.0,0,0,Steer,5.2,False,,a,2,7,0.0,392,9,0,203906,2215,185693,3288,0.0,0.0,Steer,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1,3,70,,,2,85242,1.0,,0,0,0,0,82.9,149,94,1.0,,1,3,1.5,1.0,0,Conor,1.0,2,1,18.2,239,112,False,65.4,266,112,225,,,60,0,0,,0,,85242.jpg,5.0,0,0,Hourihane,0.1,False,,a,2,7,33.0,235,122,20,23200,113,23560,242,0.2,3.3,Hourihane,0,Aston Villa,4.0,16.99062602300483,0.5,2.5,1.1121492018127763,1.200000000000001,0.0,0.8,2.4000000000000004,,,,,,4.247656505751207,,,,,,,,3.2065696597405986,0.1,0.0,0.9,1.0,0.1,0.0,10.49313702792934,0.30000000000000004,1.0,0.7000000000000001,1.0,0.7000000000000001,1.0,,,,1.6999999999999995,0.0,,,,,,0.6000000000000001,0.0,,,,,,3.3000000000000003,0.0,,,,,,0.8999999999999995,0.0,,,,,,1.7000000000000008,0.0,,,1.0,0.0,0.0,1.1999999999999993,0.0,0.0,0.0,3.1065306597126336,0.09999999999999998,0.0,0.5,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,4.866555895880658,2.053265329856317,4.636840830094536,4.330154419886268,4.2958997290017065,0.7079427509585345,1.7340985069506363,1.3,0.325
34,0,0,0,0.0,0.0,0,89274,,,0,0,-1,1,0.0,599,239,,,0,3,0.0,0.0,0,José Ignacio,0.0,0,0,0.0,601,239,False,0.0,600,239,0,Contract ended,2020-10-05T07:17:10.828418Z,59,0,0,,0,,89274.jpg,0.0,0,0,Peleteiro Romallo,0.0,False,,u,2,7,0.0,599,239,0,1427,1,7448,21,0.0,0.0,Jota,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0,0,0,0.0,0.0,0,98770,,,0,0,0,0,0.0,429,13,,,0,1,0.0,0.0,0,Ørjan,0.0,0,0,0.0,453,38,False,0.0,450,38,0,Contract terminated on 5/10,2020-10-05T21:00:11.316167Z,40,0,0,,0,,98770.jpg,0.0,0,0,Nyland,7.0,False,,u,2,7,0.0,393,10,0,144434,28,682704,7117,0.0,0.0,Nyland,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0,0,0,100.0,100.0,0,108156,,,0,0,-1,1,0.0,489,198,,,0,2,0.5,0.0,0,Bjorn,0.0,0,0,0.0,509,198,False,0.0,506,198,0,,2020-11-19T11:00:18.103635Z,44,0,0,,0,,108156.jpg,0.0,0,0,Engels,0.1,False,,a,2,7,0.0,459,186,0,10522,34,17505,34,0.0,0.0,Engels,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,6,8,264,,,5,114283,3.0,,1,-1,8,-8,388.4,3,3,7.0,,2,3,4.8,4.3,2,Jack,4.3,13,5,132.1,4,3,False,367.2,7,4,900,,,78,0,0,2.0,0,,114283.jpg,7.3,0,0,Grealish,42.4,False,,a,2,7,567.0,5,2,73,3599981,143193,1312868,45703,0.6,9.4,Grealish,3,Aston Villa,10.0,57.151233931684246,2.6,13.0,2.780373004531941,1.200000000000001,1.0,3.5,10.5,0.10000000000000007,0.0,1.8011942119122022,0.0,0.0,5.715123393168424,,,,,,,,4.206569659740599,0.3,0.0,0.9,1.0,0.1,0.0,4.096585303791408,0.2,1.0,0.7000000000000001,1.0,0.2,0.0,17.18516286289571,0.6000000000000001,2.0,1.6999999999999995,0.0,1.6,3.0,3.748811636094026,0.0,0.0,0.6000000000000001,1.0,0.3999999999999999,0.0,3.8368831674012402,0.5,0.0,3.3000000000000003,0.0,0.10000000000000007,0.0,8.884109766692475,0.2999999999999998,1.0,0.8999999999999995,0.0,0.20000000000000007,2.0,6.239621323095796,0.3999999999999999,0.0,1.7000000000000008,1.0,0.2999999999999998,1.0,2.101194211912204,0.10000000000000007,0.0,1.1999999999999993,0.0,0.10000000000000007,0.0,7.606530659712633,0.10000000000000007,1.0,0.5,0.0,0.5,0.0,,,,0.09999999999999963,0.0,,,6.1666770159453,4.4371351016582095,6.2799495267067345,5.83582630314871,5.777320532769656,0.7327081273292851,2.0463424344093113,6.1,0.61
38,5,2,165,,,5,122806,5.0,,0,0,0,0,231.1,28,21,6.0,,0,3,3.5,3.0,5,John,3.0,13,1,52.5,56,34,False,179.4,101,36,900,,,55,0,0,,0,,122806.jpg,4.3,0,0,McGinn,1.8,False,,a,2,7,115.0,101,54,43,276960,8933,200990,3239,0.5,7.8,McGinn,4,Aston Villa,10.0,33.6727571104922,0.7,3.5,2.780373004531941,1.200000000000001,1.0,1.5,4.5,0.0,0.0,2.279671033104255,0.0,1.0,3.3672757110492197,,,,,,,,2.206569659740599,0.1,0.0,0.9,1.0,0.1,0.0,8.489688752067273,0.2,0.0,0.7000000000000001,1.0,0.4,2.0,5.383509970333726,0.0,1.0,1.6999999999999995,0.0,0.6000000000000001,1.0,3.1398461188526463,0.0,0.0,0.6000000000000001,1.0,0.09999999999999988,1.0,2.53688316740124,0.10000000000000003,0.0,3.3000000000000003,0.0,0.0,0.0,2.7065696597405995,0.0,0.0,0.8999999999999995,0.0,0.10000000000000007,0.0,3.2826835240527337,0.09999999999999998,0.0,1.7000000000000008,1.0,0.2,0.0,2.3011942119122017,0.0,0.0,1.1999999999999993,0.0,0.0,0.0,3.6065306597126336,0.2,0.0,0.5,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,3.747397455241924,2.867519857195456,3.6901064630299976,3.4353406267538644,3.4102474547894444,0.6122319474634945,1.4358111875250823,2.2,0.22000000000000003
39,0,0,0,100.0,100.0,0,123354,,,0,0,-1,1,0.0,491,199,,,0,2,0.5,0.0,0,Kortney,0.0,0,0,0.0,511,199,False,0.0,508,199,0,,2020-10-01T22:30:14.186065Z,44,0,0,,0,,123354.jpg,0.0,0,0,Hause,0.0,False,,a,2,7,0.0,461,187,0,946,18,4628,38,0.0,0.0,Hause,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1,0,75,,,4,148508,,,0,0,-2,2,121.6,96,64,3.0,,0,3,1.8,1.3,0,Mahmoud Ahmed,1.3,10,0,55.6,51,31,False,111.8,194,77,715,,,53,0,0,,0,,148508.jpg,2.8,0,0,Ibrahim Hassan,0.8,False,,a,2,7,324.0,28,14,25,56938,899,102585,3041,0.2,4.7,Trézéguet,0,Aston Villa,8.928571428571429,39.66095271809557,2.5,12.5,2.482475896903519,1.200000000000001,0.0,1.9,5.6999999999999975,,,,,,4.442026704426704,,,,,,,,3.5065696597406,0.1,0.0,0.9,1.0,0.2,0.0,2.4965853037914094,0.0,0.0,0.7000000000000001,1.0,0.0,0.0,7.783509970333728,0.0,0.0,1.6999999999999995,0.0,1.4,1.0,3.5488116360940265,0.2,0.0,0.6000000000000001,1.0,0.0,0.0,2.53688316740124,0.10000000000000003,0.0,3.3000000000000003,0.0,0.0,0.0,3.9065696597405988,0.29999999999999993,0.0,0.8999999999999995,0.0,0.0,0.0,2.1826835240527345,0.0,0.0,1.7000000000000008,1.0,0.0,0.0,7.301194211912201,1.0,0.0,1.1999999999999993,0.0,0.0,0.0,7.006530659712633,0.7,0.0,0.5,0.0,0.2999999999999998,0.0,,,,0.09999999999999963,0.0,,,4.59534601662982,5.49680279855919,4.95820395996932,4.552147679557769,4.500358919285814,0.838118246118246,1.9294931020152732,4.4,0.4928
41,1,5,213,,,5,149484,,,0,0,3,-3,29.3,256,70,,,2,2,3.8,3.3,8,Tyrone,3.3,13,2,40.4,100,23,False,252.0,43,10,900,,,53,0,0,,0,,149484.jpg,5.2,0,0,Mings,11.7,False,,a,2,7,121.0,94,10,52,1093822,27451,448047,7132,0.6,9.8,Mings,2,Aston Villa,10.0,34.49996883931982,0.8,4.800000000000002,11.121492018127766,1.200000000000001,1.0,0.2,0.6000000000000001,0.0,0.0,5.204776847648807,0.0,0.0,3.449996883931982,,,,,,,,6.394699691593976,0.0,0.0,0.9,1.0,0.1,1.0,6.386341215165638,0.4,1.0,0.7000000000000001,1.0,0.0,0.0,1.7307340962109388,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,5.195246544376106,0.0,0.0,0.6000000000000001,1.0,0.0,0.0,0.44753266960496,0.0,0.0,3.3000000000000003,0.0,0.1,0.0,3.426278638962397,0.29999999999999993,1.0,0.8999999999999995,0.0,0.0,0.0,2.730734096210938,0.0,0.0,1.7000000000000008,1.0,0.0,0.0,2.8047768476488097,0.10000000000000007,0.0,1.1999999999999993,0.0,0.0,0.0,3.4261226388505337,0.0,0.0,0.5,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,3.4836159549643475,3.5416026075897724,4.32602459189184,3.6319229565742983,3.5888905988991504,0.6509428082890532,1.4985828839991355,1.0,0.1
42,1,2,176,,,5,169359,6.0,,0,0,0,0,153.4,67,16,5.0,,1,2,2.5,2.0,5,Matt,2.0,13,0,33.7,132,33,False,135.6,158,66,900,,,45,0,0,,0,,169359.jpg,3.5,0,0,Targett,2.8,False,,a,2,7,46.0,208,55,35,261376,17742,127704,1979,0.4,7.8,Targett,4,Aston Villa,10.0,26.799968839319824,0.2,1.2000000000000002,11.121492018127766,1.200000000000001,1.0,0.5,1.5,0.0,0.0,2.2047768476488065,0.0,0.0,2.6799968839319823,,,,,,,,2.6262786389623964,0.0,0.0,0.9,1.0,0.0,0.0,3.2863412151656366,0.0,0.0,0.7000000000000001,1.0,0.1,0.0,1.7307340962109388,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,4.7952465443761065,0.1,0.0,0.6000000000000001,1.0,0.0,0.0,1.74753266960496,0.1,0.0,3.3000000000000003,0.0,0.0,0.0,2.2262786389623974,0.0,0.0,0.8999999999999995,0.0,0.2,0.0,5.887671895254001,0.0,0.0,1.7000000000000008,1.0,0.0,1.0,1.2047768476488092,0.0,0.0,1.1999999999999993,0.0,0.0,0.0,4.026122638850534,0.0,0.0,0.5,0.0,0.2,0.0,,,,0.09999999999999963,0.0,,,3.0121645993024657,3.330837057350537,3.513870557685044,2.8527537575714463,2.8155416589749755,0.595554863095996,1.2633626467914143,0.7,0.06999999999999999
43,0,0,0,0.0,0.0,0,184386,,,0,0,0,0,0.0,517,205,,,0,2,0.0,0.0,0,James,0.0,0,0,0.0,533,205,False,0.0,531,205,0,Joined Luton Town on a permanent deal on 1/9,2020-09-02T09:00:10.425295Z,45,0,0,,0,,184386.jpg,0.0,0,0,Bree,0.0,False,,u,2,7,0.0,493,196,0,9810,1,10245,6,0.0,0.0,Bree,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
