id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,xG_week2,goals_week2,xPoints week 2,clean_sheet_points,xGA_week2,cleansheet_week2,xA,xA_points,xA_week2,assists_week2,adjusted points per game,xPoints week 1,next1_xP,next5_xP,next10_xP,value,valuePoints metric
415,0,0,0,,,0,78356,,,-1,1,-1,1,0.0,479,50,,,0,4,-1.0,-0.5,0,Charlie,0.0,0,0,0.0,487,52,False,0.0,480,48,0,,,54,0,0,1.0,0,,78356.jpg,0.0,0,0,Austin,0.5,False,,a,18,35,0.0,463,52,0,5187,1724,35478,17210,0.0,0.0,Austin,0,West Brom,,,,,,,,,,,,,,,,,,,,,
416,0,0,0,0.0,0.0,0,82078,,,0,0,0,0,0.0,461,46,,,0,4,0.0,0.0,0,Kenneth,0.0,0,0,0.0,472,48,False,0.0,465,44,0,Calf injury - Unknown return date,2020-09-06T03:00:11.234287Z,50,0,0,3.0,0,,82078.jpg,0.0,0,0,Zohore,0.1,False,,i,18,35,0.0,436,48,0,1013,228,3985,1820,0.0,0.0,Zohore,0,West Brom,,,,,,,,,,,,,,,,,,,,,
417,0,0,30,,,0,101982,,,0,0,0,0,0.0,365,31,,,0,1,0.0,0.5,0,Sam,1.0,8,0,4.5,144,7,False,45.2,57,6,180,,,45,0,0,,0,,101982.jpg,1.0,0,6,Johnstone,0.7,False,,a,18,35,0.0,319,30,2,11781,3003,15229,7764,0.2,0.4,Johnstone,0,West Brom,2.0,2.4401857604512585,0.0,0.0,0.0,0.0,0.10929488978917028,0.44018576045125785,3.6,0.0,0.0,0.0,0.0,0.0,1.2200928802256292,2.443212633449336,1.427316573119769,1.2076417705790623,1.2676482228385932,0.27113175116125093,0.5751572995233123
418,0,0,0,100.0,100.0,0,108053,,,0,0,0,0,0.0,369,152,,,0,2,-1.0,-0.5,0,Conor,0.0,0,0,0.0,387,152,False,0.0,378,152,0,,2020-09-06T03:00:11.250855Z,45,0,0,,0,,108053.jpg,0.0,0,0,Townsend,0.1,False,,a,18,35,0.0,323,135,0,720,524,1556,664,0.0,0.0,Townsend,0,West Brom,,,,,,,,,,,,,,,,,,,,,
419,0,0,11,,,0,146426,,,-1,1,-1,1,0.8,241,78,,,0,2,-1.0,-0.5,0,Oluwasemilogo Adesewo Ibidapo,0.0,8,0,1.2,262,92,False,10.8,205,86,180,,,49,0,0,,0,,146426.jpg,0.0,0,0,Ajayi,0.2,False,,a,18,35,0.0,392,160,0,1698,574,9142,3998,0.0,0.0,Ajayi,1,West Brom,,,0.0,0.0,0.0,0.0,0.10929488978917028,,3.6,0.0,0.0,0.0,0.0,0.0,,,,,,,
420,0,0,0,0.0,0.0,0,173809,,,0,0,0,0,0.0,380,147,,,0,3,0.0,0.0,0,Jonathan,0.0,0,0,0.0,396,147,False,0.0,387,142,0,Joined Birmingham City on a permanent deal on 28/8,2020-08-28T12:30:11.345089Z,45,0,0,,0,,173809.jpg,0.0,0,0,Leko,0.0,False,,u,18,35,0.0,337,118,0,513,291,1471,612,0.0,0.0,Leko,0,West Brom,,,,,,,,,,,,,,,,,,,,,
421,0,0,6,,,0,174593,,,0,0,0,0,0.5,250,131,,,0,3,0.0,0.5,1,Kyle,1.0,2,0,2.5,215,101,False,4.8,242,104,41,,,50,0,0,,0,,174593.jpg,1.0,0,0,Edwards,0.0,False,,a,18,35,20.0,96,52,2,242,87,801,383,0.2,0.4,Edwards,0,West Brom,2.0,2.6100464401128143,0.1,0.5,0.0,0.0,1.0,0.11004644011281446,3.6,0.0,0.0,0.0,0.0,0.0,1.3050232200564071,1.6108031583623341,1.5118414547065473,1.3368466497306633,1.3328401784668429,0.26100464401128143,0.5836241264523587
422,0,0,11,,,0,176420,,,0,0,0,0,20.7,87,21,,,0,2,0.0,0.5,0,Darnell,1.0,6,0,4.8,138,40,False,12.8,192,80,158,,,45,0,0,,0,,176420.jpg,1.0,0,0,Furlong,0.1,False,,a,18,35,14.0,121,24,2,1857,658,2293,1240,0.2,0.4,Furlong,0,West Brom,2.0,2.7401857604512583,0.0,0.0,0.0,0.0,0.10929488978917028,0.44018576045125785,3.6,0.0,0.1,0.30000000000000004,0.0,0.0,1.3700928802256291,2.7432126334493354,1.670323959975732,1.3786034948306003,1.4272050964929095,0.30446508449458426,0.645867977641967
423,0,0,6,,,0,195864,,,-1,1,-1,1,0.1,273,140,,,0,3,-0.5,0.0,1,Sam,0.5,0,0,0.5,278,127,False,5.2,238,102,15,,,49,0,0,,0,,195864.jpg,1.0,0,0,Field,0.0,False,,a,18,35,0.0,401,152,1,234,192,691,296,0.1,0.2,Field,0,West Brom,1.0,1.0550232200564071,0.0,0.0,0.0,0.0,1.0,0.05502322005640723,3.6,0.0,0.0,0.0,0.0,0.0,1.0550232200564071,,1.1068291432799422,1.0519104426447654,1.066912055709648,0.21531086123600143,0.4766109085347549
425,0,0,19,,,0,216616,,,0,0,0,0,0.9,236,75,,,0,2,-0.5,0.0,0,Dara,0.5,8,0,3.8,165,52,False,37.4,76,27,180,,,45,0,0,,0,,216616.jpg,0.5,0,0,O'Shea,0.3,False,,a,18,35,0.0,353,149,1,1116,421,5633,2852,0.1,0.2,O'Shea,0,West Brom,2.0,1.4401857604512578,0.0,0.0,0.0,0.0,0.10929488978917028,0.44018576045125785,3.6,0.0,0.0,0.0,0.0,0.0,0.7200928802256289,1.4432126334493356,0.9273165731197688,0.7076417705790622,0.767648222838593,0.16002064005013975,0.33945503912779634
426,0,0,3,,,0,232427,,,0,0,0,0,1.8,217,124,,,0,3,-0.5,0.0,0,Rekeem,0.5,2,0,0.4,283,130,False,1.8,271,125,21,,,45,0,0,,0,,232427.jpg,1.0,0,0,Harper,0.6,False,,a,18,35,0.0,361,128,1,11134,5988,12568,6730,0.1,0.2,Harper,0,West Brom,1.0,1.0550232200564071,0.0,0.0,0.0,0.0,0.0,0.05502322005640723,3.6,0.0,0.0,0.0,0.0,0.0,1.0550232200564071,1.110803158362334,1.1068291432799422,1.0519104426447654,1.066912055709648,0.23444960445697938,0.4973427154741018
446,0,0,29,,,0,179830,,,0,0,0,0,16.4,100,65,,,0,3,3.5,4.0,7,Grady,4.5,8,1,11.4,41,19,False,52.4,45,20,160,,,55,0,0,,0,,179830.jpg,4.5,0,0,Diangana,0.7,False,,a,18,35,45.0,32,14,9,16982,15266,14332,7627,0.8,1.6,Diangana,0,West Brom,2.0,5.410046440112814,0.2,1.0,0.1,1.0,2.5273237224472926,0.11004644011281446,3.6,0.0,0.1,0.30000000000000004,0.0,0.0,2.705023220056407,2.910803158362333,3.1598611529891163,2.7927445810680998,2.758325174878354,0.49182240364661944,1.153425776549172
481,1,0,42,,,0,210407,2.0,,0,0,0,0,26.7,66,45,1.0,,0,3,5.0,5.5,10,Matheus,6.0,8,1,12.7,37,17,False,63.6,32,16,160,,,60,0,0,,0,,210407.jpg,6.0,0,0,Pereira,2.5,False,,a,18,35,37.0,47,19,12,43652,38707,70041,28936,1.0,2.0,Pereira,0,West Brom,2.0,6.8784674927443925,0.2,1.0,0.0,1.0,2.327323722447292,0.11004644011281446,3.6,0.0,0.1,0.30000000000000004,0.1,1.0,3.4392337463721967,3.1108031583623337,3.8940716793049055,3.526955107383889,3.492535701194144,0.5732056243953662,1.4040612974620763
499,0,0,0,,,0,183015,,,0,0,0,0,0.0,384,159,,,0,2,-1.0,-0.5,0,Cedric,0.0,0,0,0.0,400,159,False,0.0,391,159,0,,,45,0,0,,0,,183015.jpg,0.0,0,0,Kipre,0.1,False,,a,18,35,0.0,341,144,0,160,58,1420,665,0.0,0.0,Kipre,0,West Brom,,,,,,,,,,,,,,,,,,,,,
530,0,0,0,100.0,25.0,0,41135,,,0,0,0,0,0.0,342,140,,,0,2,0.6,0.3,0,Branislav,0.0,0,0,0.0,364,140,False,0.0,355,140,0,,2020-09-18T09:00:14.352799Z,45,0,0,,0,,41135.jpg,0.0,0,0,Ivanovic,0.1,False,,a,18,35,0.0,288,118,0,3409,1418,1400,746,0.0,0.0,Ivanovic,0,West Brom,,,,,,,,,,,,,,,,,,,,,
544,0,0,0,0.0,,0,232787,,,0,0,0,0,0.0,514,205,,,0,3,0.0,1.3,0,Conor,0.0,0,0,0.0,516,203,False,0.0,509,200,0,Ineligible to face his parent club on 26/9. - Expected back 04 Oct,2020-09-25T09:00:11.082178Z,55,0,0,,0,,232787.jpg,0.0,0,0,Gallagher,0.0,False,,n,18,35,0.0,506,195,0,263,263,53,53,0.0,0.0,Gallagher,0,West Brom,,,,,,,,,,,,,,,,,,,,,
427,0,0,8,100.0,75.0,0,18073,5.0,,-1,1,-1,1,12.2,126,79,,,0,3,1.0,0.4,0,Mark,1.0,1,0,1.7,246,112,False,4.4,246,107,66,,2020-09-18T13:30:12.470945Z,49,0,0,1.0,0,,18073.jpg,2.0,0,0,Noble,1.3,False,,a,19,21,0.0,375,138,2,2146,346,63007,32077,0.2,0.4,Noble,0,West Ham,1.0,2.2465969639416064,0.0,0.0,0.0,0.0,0.0,0.2465969639416065,1.6,0.0,0.0,0.0,0.0,0.0,2.2465969639416064,2.3011942119122017,2.356784204767361,2.1283034098801026,2.2130081661407157,0.4584891763146135,1.0149090557820926
428,0,0,0,100.0,100.0,0,18987,1.0,,-1,1,-1,1,0.0,517,206,,,0,3,0.0,-0.5,0,Robert,0.0,0,0,0.0,519,204,False,0.0,512,201,0,,2020-09-03T14:30:12.052712Z,59,0,0,,0,,18987.jpg,0.0,0,0,Snodgrass,0.1,False,,a,19,21,0.0,510,197,0,304,132,3749,1467,0.0,0.0,Snodgrass,0,West Ham,,,,,,,,,,,,,,,,,,,,,
429,0,0,0,,,0,19194,,,0,0,0,0,0.0,279,2,,,0,1,0.0,-0.5,0,David,0.0,0,0,0.0,301,22,False,0.0,292,22,0,,,40,0,0,,0,,19194.jpg,0.0,0,0,Martin,7.6,False,,a,19,21,0.0,219,1,0,30581,16592,49580,25865,0.0,0.0,Martin,0,West Ham,,,,,,,,,,,,,,,,,,,,,
430,0,0,0,,,0,32259,,,0,0,0,0,0.0,334,18,,,0,1,0.0,-0.5,0,Darren,0.0,0,0,0.0,356,38,False,0.0,346,38,0,,,45,0,0,,0,,32259.jpg,0.0,0,0,Randolph,0.2,False,,a,19,21,0.0,279,17,0,501,193,2637,1239,0.0,0.0,Randolph,0,West Ham,,,,,,,,,,,,,,,,,,,,,
431,0,0,21,,,0,37096,,,0,0,0,0,0.0,443,42,,,0,1,1.0,0.5,1,Lukasz,1.0,4,0,1.3,260,20,False,12.6,196,20,180,,,50,0,0,,0,,37096.jpg,1.0,0,1,Fabianski,1.4,False,,a,19,21,0.0,415,42,2,4298,2197,26351,10623,0.2,0.4,Fabianski,0,West Ham,2.0,3.972775711532852,0.0,0.0,0.0,0.0,1.8075860719786216,1.972775711532852,1.6,0.0,0.0,0.0,0.0,0.0,1.9863878557664256,2.2047768476488088,2.4271368190694456,1.5132136395204103,1.8520326645628662,0.3972775711532851,0.8883396550347551
432,0,0,26,,,0,40669,,,0,0,0,0,1.6,219,65,,,0,2,1.0,0.5,1,Angelo,1.0,4,0,8.1,77,19,False,54.4,43,12,180,,,50,0,0,,0,,40669.jpg,1.0,0,0,Ogbonna,0.3,False,,a,19,21,25.0,77,17,2,1458,791,7795,2788,0.2,0.4,Ogbonna,0,West Ham,2.0,5.172775711532852,0.2,1.2000000000000002,0.2,0.0,3.007586071978622,1.972775711532852,1.6,0.0,0.0,0.0,0.0,0.0,2.586387855766426,2.2047768476488088,3.0589560248949503,2.0270378486524327,2.466939698334465,0.5172775711532852,1.15666781233473
433,0,0,0,0.0,0.0,0,40694,,,0,0,0,0,0.0,340,21,,,0,1,0.0,0.0,0,Roberto,0.0,0,0,0.0,362,41,False,0.0,353,41,0,Joined Real Valladolid on a permanent deal on 28/8,2020-08-28T09:00:07.307179Z,45,0,0,,0,,40694.jpg,0.0,0,0,Jimenez Gago,0.0,False,,u,19,21,0.0,285,20,0,148,79,357,145,0.0,0.0,Roberto,0,West Ham,,,,,,,,,,,,,,,,,,,,,
434,0,0,0,100.0,75.0,0,54102,,,-1,1,-1,1,0.0,416,167,,,0,3,0.0,-0.4,0,Jack,0.0,0,0,0.0,431,166,False,0.0,424,163,0,,2020-09-15T22:30:15.844771Z,49,0,0,,0,,54102.jpg,0.0,0,0,Wilshere,0.1,False,,a,19,21,0.0,381,141,0,511,223,4754,1945,0.0,0.0,Wilshere,0,West Ham,,,,,,,,,,,,,,,,,,,,,
435,0,0,28,,,0,55459,3.0,,0,0,0,0,46.2,22,4,1.0,,0,2,1.0,0.5,1,Aaron,1.0,4,0,8.4,74,18,False,37.4,77,28,180,,,50,0,0,,0,,55459.jpg,1.0,0,0,Cresswell,0.9,False,,a,19,21,0.0,421,169,2,3351,1828,22270,8085,0.2,0.4,Cresswell,0,West Ham,2.0,3.972775711532852,0.0,0.0,0.0,0.0,1.8075860719786216,1.972775711532852,1.6,0.0,0.0,0.0,0.0,0.0,1.9863878557664256,2.2047768476488088,2.4271368190694456,1.5132136395204103,1.8520326645628662,0.3972775711532851,0.8883396550347551
436,0,0,3,,,0,56377,4.0,,0,0,-1,1,6.3,167,101,4.0,,0,3,0.5,0.0,1,Andriy,0.5,2,0,3.7,170,80,False,5.0,239,103,30,,,59,0,0,,0,,56377.jpg,0.5,0,0,Yarmolenko,0.1,False,,a,19,21,26.0,75,34,1,1282,770,7296,2663,0.1,0.2,Yarmolenko,1,West Ham,2.0,2.4931939278832127,0.2,1.0,0.0,0.0,1.0,0.4931939278832129,1.6,0.0,0.0,0.0,0.0,0.0,1.2465969639416066,,1.3833002096219484,1.0564902508234548,1.2254306942837156,0.21128762100705195,0.5132158482216189
437,0,0,17,,,0,57531,,,0,0,-1,1,14.4,114,14,,,0,4,4.0,3.5,6,Michail,4.0,4,1,18.2,14,5,False,34.8,90,14,180,,,64,0,0,2.0,0,,57531.jpg,4.0,0,0,Antonio,6.6,False,,a,19,21,133.0,5,3,8,42497,24875,279843,89606,0.6,1.2,Antonio,0,West Ham,2.0,10.0,1.5,6.0,1.3,1.0,7.2,0.0,1.6,0.0,0.0,0.0,0.0,0.0,5.0,2.8,5.159096029127522,4.569121045660112,5.0745351688579925,0.78125,1.976423537605237
438,1,0,34,,,0,81012,,,0,0,0,0,84.2,4,2,,,0,2,1.5,1.0,3,Ryan,1.5,4,0,13.7,31,4,False,46.2,56,17,180,,,45,0,0,,0,,81012.jpg,1.5,0,0,Fredericks,0.6,False,,a,19,21,6.0,155,36,3,6239,5095,14109,5046,0.3,0.7,Fredericks,2,West Ham,2.0,6.14119676416443,0.0,0.0,0.0,0.0,2.307586071978622,1.972775711532852,1.6,0.0,0.9,2.7,0.5,1.0,3.070598382082215,,3.5829405584926186,2.40352863638325,2.9697840168647525,0.68235519601827,1.4474939588471838
439,0,0,0,100.0,100.0,0,86934,6.0,,0,0,0,0,0.0,540,218,3.0,,0,3,0.0,-0.5,0,Manuel,0.0,0,0,0.0,540,217,False,0.0,539,216,0,,2020-09-07T01:00:16.188981Z,65,0,0,3.0,0,,86934.jpg,0.0,0,0,Lanzini,0.1,False,,a,19,21,0.0,537,214,0,566,300,1338,715,0.0,0.0,Lanzini,0,West Ham,,,,,,,,,,,,,,,,,,,,,
440,0,0,8,,,0,101537,,,0,0,-1,1,0.4,259,133,,,0,3,1.0,0.5,1,Felipe Anderson,1.0,0,0,0.5,281,128,False,2.4,267,123,2,,,64,0,0,,0,,101537.jpg,1.0,0,0,Pereira Gomes,0.4,False,,a,19,21,2.0,209,104,2,3008,1247,16257,7052,0.2,0.3,Felipe Anderson,0,West Ham,2.0,2.4931939278832127,0.0,0.0,0.0,0.0,1.0,0.4931939278832129,1.6,0.0,0.0,0.0,0.0,0.0,1.2465969639416066,1.3011942119122022,1.3567842047673615,1.1283034098801026,1.2130081661407166,0.194780775615876,0.4927607162882836
441,0,0,3,,,0,103123,,,-1,1,-2,2,11.0,141,23,,,0,4,1.0,0.5,1,Sébastien,1.0,1,0,4.1,158,27,False,2.4,266,30,25,,,63,0,0,,0,,103123.jpg,1.0,0,0,Haller,0.4,False,,a,19,21,28.0,69,24,2,2429,845,19148,8137,0.2,0.3,Haller,0,West Ham,2.0,4.1,0.3,1.2,0.09999999999999998,0.0,1.4,0.0,1.6,0.0,0.3,0.8999999999999999,0.0,0.0,2.05,2.7,2.1056836101946317,1.899192365981039,2.0760873091002976,0.32539682539682535,0.8167395497118356
442,0,0,18,,,0,105717,,,0,0,0,0,16.8,98,23,,,0,2,0.5,0.0,1,Arthur,0.5,2,0,3.1,193,64,False,11.0,204,85,89,,,45,0,0,,0,,105717.jpg,1.0,0,0,Masuaku,0.2,False,,a,19,21,3.0,184,55,1,1999,1602,4816,1841,0.1,0.2,Masuaku,0,West Ham,1.0,3.4863878557664263,0.0,0.0,0.0,0.0,3.307586071978622,0.9863878557664258,1.6,0.0,0.5,1.5,0.5,0.0,3.4863878557664263,,4.006684833633207,2.797774162350467,3.389300248991863,0.7747528568369836,1.6434989964392446
443,0,0,0,,,0,166640,,,-1,1,-1,1,0.0,322,130,,,0,2,0.0,-0.5,0,Fabián,0.0,0,0,0.0,344,130,False,0.0,334,129,0,,,44,0,0,,0,,166640.jpg,0.0,0,0,Balbuena,0.1,False,,a,19,21,0.0,266,106,0,603,287,3559,1490,0.0,0.0,Balbuena,0,West Ham,,,,,,,,,,,,,,,,,,,,,
444,0,0,0,0.0,0.0,0,167522,,,0,0,0,0,0.0,506,53,,,0,4,0.0,0.0,0,Jordan,0.0,0,0,0.0,508,55,False,0.0,501,51,0,Joined Norwich City on a permanent deal on 24/8,2020-08-24T18:30:13.532593Z,55,0,0,,0,,167522.jpg,0.0,0,0,Hugill,0.0,False,,u,19,21,0.0,497,55,0,144,62,225,122,0.0,0.0,Hugill,0,West Ham,,,,,,,,,,,,,,,,,,,,,
445,0,0,11,,,0,178186,2.0,,0,0,-1,1,9.5,153,90,2.0,,0,3,2.0,1.5,2,Jarrod,2.0,3,0,6.2,103,54,False,6.6,233,98,170,,,64,0,0,,0,,178186.jpg,2.0,0,0,Bowen,0.8,False,,a,19,21,46.0,31,13,4,2680,1315,49610,18097,0.3,0.6,Bowen,0,West Ham,2.0,6.493193927883213,0.4,2.0,0.30000000000000004,0.0,3.7018965179946552,0.4931939278832129,1.6,0.0,0.0,0.0,0.0,0.0,3.2465969639416064,2.8011942119122017,3.4098162144765354,2.984677091766806,3.2378532224267143,0.5072807756158759,1.2833301313303784
447,0,0,0,0.0,0.0,0,181008,,,0,0,0,0,0.0,509,54,,,0,4,0.0,0.0,0,Albian,0.0,0,0,0.0,511,56,False,0.0,504,52,0,Transferred to Celtic,2020-08-15T12:28:02.359786Z,55,0,0,,0,,181008.jpg,0.0,0,0,Ajeti,0.0,False,,u,19,21,0.0,501,56,0,230,84,262,149,0.0,0.0,Ajeti,0,West Ham,,,,,,,,,,,,,,,,,,,,,
448,0,0,34,,,0,204480,,,-1,1,-1,1,42.3,29,23,5.0,,0,3,2.0,1.5,2,Declan,2.0,4,0,10.4,54,27,False,44.0,62,26,180,,,49,0,0,,0,,204480.jpg,2.0,0,0,Rice,3.6,False,,a,19,21,18.0,108,61,4,13712,7018,92254,42788,0.4,0.8,Rice,0,West Ham,2.0,5.393193927883211,0.0,0.0,0.0,0.0,2.801896517994656,0.4931939278832129,1.6,0.0,0.3,0.8999999999999999,0.2,0.0,2.6965969639416056,2.6011942119122016,2.8306486091364893,2.5136715667291187,2.6741884414694157,0.5503259110084909,1.2181983339357738
449,0,0,12,,,0,215439,,,0,0,0,0,32.7,53,37,,,0,3,2.0,1.5,2,Tomas,2.0,4,0,10.5,52,25,False,12.4,198,75,180,,,50,0,0,,0,,215439.jpg,2.0,0,0,Soucek,4.1,False,,a,19,21,60.0,21,10,4,24153,10114,126601,67998,0.4,0.8,Soucek,0,West Ham,2.0,7.893193927883212,0.5,2.5,0.09999999999999998,0.0,3.001896517994654,0.4931939278832129,1.6,0.0,0.3,0.8999999999999999,0.09999999999999998,0.0,3.946596963941606,4.901194211912202,4.146938621272956,3.5841386690874986,3.9552447618269126,0.7893193927883212,1.7649718182335434
450,0,0,19,,,0,217593,7.0,,-1,1,-1,1,14.7,111,73,,,0,3,2.0,1.5,2,Pablo,2.0,3,0,4.0,161,76,False,7.2,227,92,153,,,64,0,0,,0,,217593.jpg,2.0,0,0,Fornals,0.1,False,,a,19,21,18.0,110,63,4,557,313,2484,1015,0.3,0.6,Fornals,0,West Ham,2.0,4.993193927883214,0.1,0.5,0.0,0.0,2.2018965179946552,0.4931939278832129,1.6,0.0,0.0,0.0,0.0,0.0,2.4965969639416064,2.8011942119122017,2.6200422071946545,2.3423968303517784,2.469219430212216,0.390093275615876,0.9868666006895928
451,0,0,25,0.0,100.0,0,219924,,,0,0,0,0,1.2,226,68,,,0,2,0.0,0.5,1,Issa,1.0,4,0,4.3,150,44,False,41.4,65,20,180,Illness - Expected back 29 Sep,2020-09-22T20:00:14.006404Z,45,0,0,,0,,219924.jpg,1.0,0,0,Diop,1.2,False,,i,19,21,0.0,355,150,2,5691,2289,37208,19312,0.2,0.4,Diop,0,West Ham,2.0,3.972775711532852,0.0,0.0,0.0,0.0,1.8075860719786216,1.972775711532852,1.6,0.0,0.0,0.0,0.0,0.0,1.9863878557664256,2.2047768476488088,2.4271368190694456,1.5132136395204103,1.8520326645628662,0.44141952350365016,0.9363922152526969
452,0,0,0,,,0,222018,,,0,0,0,0,0.0,301,110,,,0,2,0.0,-0.5,0,Ben,0.0,0,0,0.0,323,110,False,0.0,314,110,0,,,40,0,0,,0,,222018.jpg,0.0,0,0,Johnson,2.3,False,,a,19,21,0.0,242,83,0,15043,7762,37637,18187,0.0,0.0,Johnson,0,West Ham,,,,,,,,,,,,,,,,,,,,,
453,0,0,0,,,0,19236,,,0,0,0,0,0.0,330,15,,,0,1,0.0,-1.0,0,John,0.0,0,0,0.0,352,35,False,0.0,342,35,0,,,45,0,0,,0,,19236.jpg,0.0,0,0,Ruddy,0.3,False,,a,20,39,0.0,275,14,0,1020,456,3552,1731,0.0,0.0,Ruddy,0,Wolves,,,,,,,,,,,,,,,,,,,,,
454,0,0,26,,,1,19624,1.0,,0,0,0,0,62.7,11,7,2.0,,0,3,2.5,1.5,2,João Filipe Iria,2.5,2,0,9.3,66,34,False,29.6,108,36,162,,,55,0,0,,0,,19624.jpg,2.5,0,0,Santos Moutinho,2.6,False,,a,20,39,0.0,475,186,5,14553,6459,55697,27867,0.5,0.9,Moutinho,0,Wolves,2.0,6.045063586068026,0.0,0.0,0.0,0.0,3.0353352832366127,0.5450635860680252,2.0,0.0,0.5,1.5,0.3,0.0,3.0225317930340125,3.1488116360940266,2.931659184127648,3.2354010675616487,3.005363794922089,0.5495512350970931,1.2888118869649183
455,0,0,44,,,1,38533,,,0,0,0,0,0.0,492,54,,,0,1,4.5,3.5,3,Rui Pedro,4.5,3,0,4.9,137,6,False,49.2,48,5,180,,,55,0,0,,0,,38533.jpg,4.5,0,7,dos Santos Patrício,6.9,False,,a,20,39,0.0,478,54,9,96564,79925,72209,39352,0.8,1.6,Patrício,0,Wolves,2.0,7.1802543442720985,0.0,0.0,0.0,0.0,3.5413411329464517,2.1802543442721007,2.0,0.0,0.0,0.0,0.0,0.0,3.5901271721360497,4.195246544376106,3.2819963124935563,3.787325173046654,3.4558027873734,0.6527503949338272,1.5308353698142956
456,0,0,0,,,0,41727,,,0,0,0,0,0.0,343,141,,,0,2,0.0,-1.0,0,Ryan,0.0,0,0,0.0,365,141,False,0.0,356,141,0,,,45,0,0,,0,,41727.jpg,0.0,0,0,Bennett,0.4,False,,a,20,39,0.0,289,119,0,2576,1242,8585,3767,0.0,0.0,Bennett,0,Wolves,,,,,,,,,,,,,,,,,,,,,
458,0,0,35,,,1,90585,,,0,0,0,0,0.5,252,85,,,0,2,3.5,2.5,1,Willy,3.5,3,0,4.5,146,43,False,40.4,68,22,180,,,55,0,0,,0,,90585.jpg,3.5,0,0,Boly,2.5,False,,a,20,39,4.0,178,52,7,30288,21526,31865,16684,0.6,1.3,Boly,0,Wolves,2.0,5.1802543442720985,0.0,0.0,0.0,0.0,1.5413411329464508,2.1802543442721007,2.0,0.0,0.0,0.0,0.0,0.0,2.5901271721360497,4.195246544376106,2.2819963124935567,2.7873251730466544,2.4558027873734,0.4709322131156454,1.1044339371030745
459,0,2,39,,,1,94147,,,0,0,0,0,10.0,151,37,,,0,2,4.5,3.5,1,Conor,4.5,3,0,4.3,151,45,False,32.8,97,36,180,,,50,0,0,,0,,94147.jpg,4.5,0,0,Coady,9.6,False,,a,20,39,0.0,438,176,9,129554,87583,107455,56986,0.9,1.8,Coady,0,Wolves,2.0,7.4802543442721,0.0,0.0,0.0,0.0,1.8413411329464509,2.1802543442721007,2.0,0.0,0.1,0.30000000000000004,0.1,0.0,3.74012717213605,6.195246544376106,3.4292283336944087,3.9700391279066523,3.609085406989149,0.74802543442721,1.672635720278053
460,0,2,55,,,1,102057,,,0,0,0,0,10.4,145,25,,,0,4,7.0,6.0,6,Raúl,7.0,3,2,16.7,21,9,False,75.2,18,6,180,,,85,0,0,1.0,0,,102057.jpg,7.0,0,0,Jiménez,22.2,False,,a,20,39,81.0,13,9,14,440070,284159,253233,127091,0.8,1.6,Jiménez,0,Wolves,2.0,11.7,1.2,4.8,0.3999999999999999,1.0,3.6,0.0,2.0,0.0,0.3,0.8999999999999999,0.0,0.0,5.8500000000000005,8.1,5.797408402816182,6.471565142339943,5.9123697726992095,0.6882352941176472,2.006533446167354
461,0,3,45,,,1,107613,,,1,-1,1,-1,0.6,246,81,3.0,,1,2,8.0,7.0,1,Romain,8.0,3,1,11.6,40,8,False,74.6,19,4,180,,,51,0,0,,0,,107613.jpg,8.0,0,0,Saïss,11.0,False,,a,20,39,40.0,45,6,16,530962,367864,124243,78914,1.6,3.1,Saïss,0,Wolves,2.0,10.580254344272099,0.4,2.4000000000000004,0.10000000000000003,0.0,2.141341132946451,2.1802543442721007,2.0,0.0,0.0,0.0,0.0,0.0,5.2901271721360486,8.995246544376107,4.959852482100371,5.749036811926628,5.1820637442993815,1.037279837673735,2.3425076850219075
462,0,0,0,0.0,0.0,0,114128,,,0,0,0,0,0.0,503,192,,,0,2,0.0,0.0,0,Jonathan,0.0,0,0,0.0,505,192,False,0.0,498,192,0,Knee injury - Unknown return date,2020-08-15T10:00:11.923392Z,55,0,0,,0,,114128.jpg,0.0,0,0,Castro Otto,0.0,False,,i,20,39,0.0,491,190,0,189,105,1229,525,0.0,0.0,Jonny,0,Wolves,,,,,,,,,,,,,,,,,,,,,
