id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,xG_week5,goals_week5,xPoints week 5,clean_sheet_points,xGA_week5,cleansheet_week5,xA,xA_points,xA_week5,assists_week5,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,next1_xP,next5_xP,next10_xP,value,valuePoints metric
393,0,0,0,,,0,102884,,,0,0,-1,1,0.0,415,26,,,0,1,0.5,0.5,0,Paulo,0.0,0,0,0.0,440,47,False,0.0,436,47,0,,,44,0,0,,0,,102884.jpg,0.0,0,0,Gazzaniga,0.3,False,,a,17,6,0.0,378,24,0,2564,346,10269,930,0.0,0.0,Gazzaniga,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,0,0,8,,,0,108823,,,-1,1,-5,5,13.7,227,131,,,0,3,0.8,0.8,0,Bamidele,0.3,0,0,4.8,288,133,False,9.4,317,139,66,,,75,0,0,3.0,0,,108823.jpg,1.0,0,0,Alli,0.7,False,,a,17,6,25.0,170,89,2,15105,807,229271,3454,0.0,0.3,Alli,0,Tottenham,2.0,3.493193927883213,0.2,1.0,,,,0.4931939278832129,2.1,0.0,0.0,0.0,,,1.7465969639416066,1.7465969639416066,0.1,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,,,,0.8999999999999999,0.0,,,1.5,0.1,0.0,1.0000000000000004,0.0,0.0,0.0,1.7509298421203918,1.7950164884676276,1.7707303504286718,0.2328795951922142,0.6377670373472367
395,1,0,46,,,0,115556,,,0,0,-1,1,49.9,94,22,,,0,2,2.5,2.5,0,Ben,2.0,4,0,13.4,139,41,False,41.8,204,80,287,,,49,0,0,,0,,115556.jpg,2.2,0,0,Davies,1.3,False,,a,17,6,42.0,118,25,9,42399,2054,129399,13980,0.4,1.8,Davies,0,Tottenham,4.090909090909091,12.226257529075818,0.1,0.6000000000000001,,,,4.0352230463171965,2.1,0.0,0.1,0.30000000000000004,,,2.9886407293296444,3.8863878557664258,0.1,0.0,1.4,0.0,0.1,0.0,1.8075860719786208,0.0,0.0,1.6,0.0,0.0,0.0,3.626278638962397,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,2.400826446280992,0.0,0.0,1.0000000000000004,0.0,0.0,1.0,3.2260139221786184,3.0363091115321166,2.9937663946012454,0.6099266794550294,1.3501302589469237
396,1,0,75,,,0,132015,,,0,0,-1,1,75.3,50,38,,,0,3,3.5,3.5,2,Pierre-Emile,3.0,8,0,17.9,87,49,False,92.0,75,27,450,,,49,0,0,,0,,132015.jpg,2.4,0,0,Højbjerg,0.8,False,,a,17,6,11.0,228,117,12,32777,4662,52249,4969,0.6,2.4,Højbjerg,1,Tottenham,5.0,13.324019302466654,0.0,0.0,0.0,0.0,2.422456428252982,1.2329848197080324,2.1,0.0,0.6,1.7999999999999998,0.09999999999999998,0.0,2.664803860493331,1.2465969639416066,0.0,0.0,1.4,0.0,0.0,0.0,2.2018965179946552,0.0,0.0,1.6,0.0,0.0,0.0,3.0065696597406,0.0,0.0,0.8999999999999999,0.0,0.2,0.0,4.668705887452433,0.0,0.0,1.0000000000000004,0.0,0.3,1.0,2.6864433876714067,2.7017394747798997,2.681747863106951,0.5438375225496593,1.2038356738240734
397,0,0,36,,,0,157668,,,0,0,-1,1,20.4,196,115,,,0,3,1.2,1.2,1,Harry,0.7,7,0,5.5,270,123,False,35.0,237,94,256,,,54,0,0,,0,,157668.jpg,1.2,0,0,Winks,0.1,False,,a,17,6,0.0,551,223,5,2873,121,7612,740,0.1,0.9,Winks,1,Tottenham,4.166666666666667,6.027487349756694,0.0,0.0,0.0,0.0,1.0,1.027487349756694,2.1,0.0,0.0,0.0,0.0,0.0,1.4465969639416063,1.2465969639416066,0.0,0.0,1.4,0.0,0.0,0.0,2.2018965179946552,0.0,0.0,1.6,0.0,0.0,0.0,1.4065696597405992,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,,,,1.0000000000000004,0.0,,,1.5127393028321423,1.454002523326725,1.4450539794520816,0.267888326655853,0.6225162166688947
398,0,0,37,,,0,173904,,,0,0,-1,1,2.1,301,103,,,0,2,1.5,1.5,-1,Davinson,1.0,7,0,14.3,129,37,False,55.0,160,65,360,,,54,1,0,,0,,173904.jpg,1.0,0,0,Sánchez,0.9,False,,a,17,6,86.0,51,2,4,16147,2522,34269,3616,0.2,0.7,Sánchez,0,Tottenham,4.0,11.545551423065705,0.6,3.6,0.0,0.0,-0.5101742869880722,3.945551423065704,2.1,0.0,0.0,0.0,0.0,0.0,2.8863878557664258,,,,,,,,1.8075860719786208,0.0,0.0,1.6,0.0,0.0,0.0,4.826278638962396,0.2,0.0,0.8999999999999999,0.0,0.0,0.0,5.871517764685769,0.4,0.0,1.0000000000000004,0.0,0.0,0.0,3.0397001820474188,2.9898352305605256,2.926433385566189,0.5345162695863751,1.242103566230967
399,0,0,0,0.0,0.0,0,184349,,,0,0,-2,2,0.0,498,195,,,0,2,0.0,0.0,0,Ryan,0.0,0,0,0.0,512,195,False,0.0,509,195,0,Joined Hoffenheim on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T09:30:18.086610Z,48,0,0,,0,,184349.jpg,0.0,0,0,Sessegnon,0.1,False,,n,17,6,0.0,473,184,0,985,12,13625,988,0.0,0.0,Sessegnon,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0,0,12,100.0,75.0,1,194252,4.0,,-1,1,-4,4,34.6,130,85,,,0,3,1.8,1.4,3,Steven,1.3,2,0,6.8,251,114,False,11.4,309,134,152,,2020-10-05T18:00:15.038315Z,71,0,0,,0,,194252.jpg,1.5,0,0,Bergwijn,0.4,False,,a,17,6,22.0,188,100,6,8298,482,78182,2062,0.2,0.8,Bergwijn,0,Tottenham,4.0,7.8863878557664275,0.2,1.0,0.1,0.0,2.622456428252982,0.9863878557664258,2.1,1.0,0.3,0.8999999999999999,0.0,0.0,1.9715969639416064,1.2465969639416066,0.0,0.0,1.4,0.0,0.0,0.0,1.3,0.0,0.0,1.6,0.0,0.1,0.0,2.1,0.1,0.0,0.8999999999999999,0.0,0.2,0.0,,,,1.0000000000000004,0.0,,,1.9790203151559795,2.0179657902105825,1.9944465318798417,0.27768971323121217,0.7399271555528106
401,0,0,0,,,0,195774,,,-1,1,-2,2,0.0,499,202,,,0,3,0.5,0.5,0,Gedson,0.0,0,0,0.0,513,202,False,0.0,510,202,0,,,48,0,0,,0,,195774.jpg,0.0,0,0,Carvalho Fernandes,0.1,False,,a,17,6,0.0,475,189,0,1388,115,4506,321,0.0,0.0,Fernandes,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,0,0,0,0.0,0.0,0,199584,,,0,0,-1,1,0.0,525,204,,,0,2,0.0,0.0,0,Japhet,0.0,0,0,0.0,538,204,False,0.0,535,204,0,Knock - Unknown return date,2020-10-05T10:00:16.076802Z,49,0,0,,0,,199584.jpg,0.0,0,0,Tanganga,0.1,False,,i,17,6,0.0,512,199,0,513,13,5735,311,0.0,0.0,Tanganga,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,0,0,10,100.0,0.0,1,200826,2.0,,0,0,-1,1,46.3,104,70,2.0,,0,3,1.5,0.0,0,Giovani,1.0,1,0,10.4,181,87,False,14.4,297,125,121,,2020-10-01T22:30:14.884729Z,69,0,0,,0,,200826.jpg,1.5,0,0,Lo Celso,0.5,False,,a,17,6,43.0,116,61,3,4298,103,30299,1996,0.1,0.4,Lo Celso,1,Tottenham,2.0,4.593193927883213,0.3,1.5,,,,0.4931939278832129,2.1,0.0,0.2,0.6000000000000001,,,2.2965969639416066,,,,,,,,0.8,0.1,0.0,1.6,0.0,0.1,0.0,4.206569659740599,0.30000000000000004,0.0,0.8999999999999999,1.0,0.1,0.0,,,,1.0000000000000004,0.0,,,2.2329394353374665,2.39013185012262,2.348974358502921,0.3328401397016821,0.8742995220842702
404,0,0,0,0.0,0.0,0,209042,,,0,0,0,0,0.0,474,186,,,0,3,0.0,0.0,0,Oliver,0.0,0,0,0.0,490,186,False,0.0,486,186,0,Joined Norwich City on loan until the end of the season on 17/8. - Expected back 01 Jul,2020-08-18T09:30:16.995257Z,45,0,0,,0,,209042.jpg,0.0,0,0,Skipp,0.0,False,,n,17,6,0.0,442,168,0,1017,38,1849,148,0.0,0.0,Skipp,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,0,0,50,,,1,231372,,,0,0,-1,1,25.3,174,103,,,0,3,4.2,4.2,3,Tanguy,3.7,3,1,13.7,133,71,False,62.0,144,56,212,,,59,0,0,,0,,231372.jpg,2.4,0,0,Ndombele,0.3,False,,a,17,6,49.0,94,49,12,13940,2203,14142,2015,0.6,2.0,Ndombele,1,Tottenham,5.0,9.232984819708033,0.4,2.0,0.0,0.0,2.122456428252982,1.2329848197080324,2.1,1.0,0.0,0.0,0.0,0.0,1.8465969639416069,1.2465969639416066,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,4.367879441171442,0.4,1.0,1.0000000000000004,0.0,0.0,0.0,1.8632917342627424,1.8868136954394477,1.8655950762333544,0.3129825362612893,0.7602319390994045
406,0,0,0,0.0,0.0,0,234908,,,0,0,-1,1,0.0,436,176,,,0,2,0.0,0.0,0,Juan,0.0,0,0,0.0,460,179,False,0.0,456,179,0,Joined Villarreal on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-05T21:30:11.646440Z,44,0,0,,0,,234908.jpg,0.0,0,0,Foyth,0.1,False,,n,17,6,0.0,402,163,0,1307,8,7202,790,0.0,0.0,Foyth,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,0,0,21,,,0,87835,,,-1,1,-2,2,31.4,145,34,,,0,2,1.2,1.2,0,Matt,0.7,4,0,12.2,150,50,False,47.2,185,75,255,,,58,0,0,,0,,87835.jpg,1.3,0,0,Doherty,10.0,False,,a,17,6,43.0,115,23,4,117774,6786,994545,97030,0.1,0.7,Doherty,1,Tottenham,3.0769230769230766,9.135039556204386,0.3,1.7999999999999998,,,,3.035039556204388,2.1,0.0,0.1,0.30000000000000004,,,2.968887855766426,4.786387855766426,0.3,0.0,1.4,0.0,0.0,0.0,0.8075860719786215,0.0,0.0,1.6,0.0,0.0,0.0,4.526278638962396,0.10000000000000003,0.0,0.8999999999999999,0.0,0.1,0.0,,,,1.0000000000000004,0.0,,,3.1490872974570303,3.0544941557242327,2.9977641641913726,0.5118772165114528,1.2327635830703199
482,0,0,0,100.0,100.0,0,15749,,,0,0,-1,1,0.0,401,20,,,0,1,0.5,0.5,0,Joe,0.0,0,0,0.0,426,41,False,0.0,422,41,0,,2020-08-20T13:00:12.071870Z,44,0,0,,0,,15749.jpg,0.0,0,0,Hart,0.8,False,,a,17,6,0.0,363,18,0,5551,746,24179,2382,0.0,0.0,Hart,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,0,0,0,0.0,0.0,0,168763,,,0,0,0,0,0.0,376,139,,,0,2,0.0,0.0,0,Cameron,0.0,0,0,0.0,400,141,False,0.0,397,142,0,Joined Bournemouth on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T21:30:12.318900Z,40,0,0,,0,,168763.jpg,0.0,0,0,Carter-Vickers,0.4,False,,n,17,6,0.0,332,118,0,12146,178,16343,3452,0.0,0.0,Carter-Vickers,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,1,0,39,100.0,100.0,0,199249,5.0,,0,0,0,0,61.3,68,16,,,0,2,2.5,2.5,4,Sergio,2.0,4,0,11.9,155,51,False,43.4,197,79,180,,2020-09-22T08:56:13.068534Z,55,0,0,,0,,199249.jpg,3.0,0,0,Reguilón,3.0,False,,a,17,6,14.0,218,70,6,221714,83315,35422,9077,0.4,1.1,Reguilón,0,Tottenham,2.0,8.363810194291473,0.1,0.6000000000000001,0.0,0.0,3.6808601957705487,1.972775711532852,2.1,0.0,0.5,1.5,0.3,1.0,4.181905097145736,,,,,,,,,,,,,,,,,,,,,,4.671517764685769,0.1,0.0,1.0000000000000004,0.0,0.2,0.0,4.316674585213203,4.297656661482106,4.229653538238477,0.7603463812992248,1.7831703248852993
543,0,0,-1,100.0,75.0,0,36903,6.0,,0,0,0,0,0.0,588,237,3.0,,0,3,0.8,0.6,1,Gareth,0.3,3,0,1.3,354,160,False,2.2,366,168,18,,2020-09-22T08:56:43.846176Z,95,0,0,,0,,36903.jpg,1.0,0,0,Bale,1.2,False,,a,17,6,11.0,232,120,1,106236,25653,26708,7103,0.0,0.1,Bale,0,Tottenham,1.0,2.2465969639416064,0.2,1.0,0.2,0.0,2.0,0.2465969639416065,2.1,0.0,0.0,0.0,0.0,0.0,2.2465969639416064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1891203814086406,2.336030453608529,2.296406721405262,0.2364838909412217,0.7288923043973278
564,0,0,0,,,0,245824,,,0,0,0,0,0.0,586,71,,,0,4,2.8,2.8,0,Carlos Vinicius,0.0,0,0,0.0,587,71,False,0.0,587,71,0,,,70,0,0,,0,,245824.jpg,0.0,0,0,Alves Morais,0.0,False,,a,17,6,0.0,586,71,0,1970,570,906,514,0.0,0.0,Carlos Vinicius,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,0,0,0,,,0,214225,,,0,0,0,0,0.0,541,208,,,0,2,2.7,2.7,0,Joe,0.0,0,0,0.0,550,208,False,0.0,547,208,0,,,50,0,0,,0,,214225.jpg,0.0,0,0,Rodon,0.0,False,,a,17,6,0.0,534,205,0,125,125,23,23,0.0,0.0,Rodon,0,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0,0,0,,,0,50093,,,0,0,0,0,0.0,368,9,,,0,1,-0.5,-0.5,0,David,0.0,0,0,0.0,392,30,False,0.0,389,30,0,,,40,0,0,,0,,50093.jpg,0.0,0,0,Button,4.7,False,,a,18,35,0.0,323,7,0,89959,11216,87890,7275,0.0,0.0,Button,0,West Brom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,0,3,57,100.0,50.0,0,171975,,,0,0,0,0,33.6,134,19,,,1,4,4.5,2.2,1,Callum,5.0,8,2,15.8,115,22,False,72.8,114,16,290,,2020-10-15T01:00:17.517534Z,55,0,0,,0,,171975.jpg,3.6,0,0,Robinson,0.8,False,,a,18,35,54.0,90,28,18,96489,5438,66770,11311,0.9,3.3,Callum Robinson,0,West Brom,5.0,11.5,0.3,1.2,0.0,0.0,1.0,0.0,1.0999999999999996,0.0,0.1,0.30000000000000004,0.0,0.0,2.3,1.0,0.0,0.0,2.2,0.0,0.0,0.0,2.3,0.0,0.0,3.6,0.0,0.1,0.0,6.2,0.3,2.0,2.1000000000000005,0.0,0.0,0.0,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,2.222951346389861,2.323103382944535,2.3242836818776906,0.41818181818181815,0.9807232952358079
407,0,0,11,100.0,100.0,0,42427,,,0,0,-1,1,13.2,229,68,,,0,2,-0.5,-0.5,0,Kieran,0.0,8,0,2.3,327,121,False,7.4,330,129,135,,2020-09-19T14:00:16.077092Z,44,0,0,,0,,42427.jpg,-1.5,1,0,Gibbs,0.3,False,,a,18,35,2.0,297,103,-3,3950,372,37358,1079,0.0,-0.7,Gibbs,0,West Brom,2.0,-1.9387562793590265,0.0,0.0,,,,1.0612437206409735,1.0999999999999996,0.0,0.0,0.0,,,-0.9693781396795133,1.4432126334493356,0.0,0.0,2.2,0.0,0.0,0.0,-4.0,0.0,0.0,3.6,0.0,0.0,0.0,,,,2.1000000000000005,0.0,,,,,,1.0999999999999996,0.0,,,-1.21759984223491,-1.0697167872732047,-1.1022623720296885,-0.22031321356352573,0.46213289550845205
408,0,0,6,0.0,0.0,0,49440,,,0,0,-2,2,10.7,255,38,,,0,4,0.0,0.0,0,Hal,0.7,5,0,3.4,308,38,False,7.2,333,35,84,Arm injury - Expected back 21 Nov,2020-10-05T10:00:16.157414Z,53,0,0,2.0,0,,49440.jpg,1.0,0,0,Robson-Kanu,0.1,False,,i,18,35,16.0,213,37,3,6577,54,25403,1663,0.1,0.6,Robson-Kanu,0,West Brom,3.0,3.4,0.1,0.4,,,,0.0,1.0999999999999996,0.0,0.0,0.0,,,1.1333333333333333,1.4,0.1,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,1.0,0.0,0.0,2.1000000000000005,0.0,0.0,0.0,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,1.0990894872843828,1.1436015035309044,1.1441260808345295,0.2138364779874214,0.4922885417981453
409,0,0,35,,,1,49944,,,0,0,-1,1,25.3,173,102,,,0,3,1.2,1.2,2,Jake,1.7,13,0,9.2,198,92,False,46.8,188,75,450,,,49,0,0,,0,,49944.jpg,1.8,0,0,Livermore,0.1,False,,a,18,35,21.0,191,102,9,3123,118,7858,662,0.3,1.8,Livermore,2,West Brom,5.0,9.96327732540061,0.2,1.0,0.0,0.0,1.3328710836980795,0.6632773254006086,1.0999999999999996,1.0,0.1,0.30000000000000004,0.0,0.0,1.9926554650801216,2.410803158362333,0.0,0.0,2.2,0.0,0.1,0.0,3.0273237224472926,0.2,0.0,3.6,0.0,0.0,0.0,2.1224564282529816,0.0,0.0,2.1000000000000005,0.0,0.0,0.0,1.3328710836980795,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,1.8638245396458184,1.9875937350669624,1.9804802646199098,0.4066643806285962,0.9001899802336143
410,0,0,0,0.0,100.0,0,49957,3.0,,0,0,-2,2,0.0,548,222,,,0,3,0.0,-0.5,0,Kamil,0.0,0,0,0.0,556,222,False,0.0,553,222,0,Not included in West Bromwich Albion's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:19.255186Z,53,0,0,,0,,49957.jpg,0.0,0,0,Grosicki,0.0,False,,n,18,35,0.0,542,217,0,367,24,6067,203,0.0,0.0,Grosicki,0,West Brom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,0,0,3,100.0,100.0,0,50229,1.0,,0,0,-3,3,0.6,332,163,2.0,,0,3,-0.2,-0.2,0,Matt,0.3,1,0,1.5,349,156,False,4.6,344,156,37,,2020-09-14T10:30:13.911211Z,52,0,0,,0,,50229.jpg,0.7,0,0,Phillips,0.1,False,,a,18,35,10.0,235,121,2,1329,121,6674,320,0.1,0.4,Phillips,1,West Brom,2.8571428571428568,2.3790156145146337,0.0,0.0,0.0,0.0,0.0,0.3790156145146335,1.0999999999999996,0.0,0.0,0.0,0.0,0.0,0.8326554650801218,,,,,,,,1.0,0.0,0.0,3.6,0.0,0.0,0.0,1.0,0.0,0.0,2.1000000000000005,0.0,0.0,0.0,,,,1.0999999999999996,0.0,,,0.7706000394412725,0.8075708031816988,0.7994344069925781,0.1601260509769465,0.3651435764841724
412,0,0,57,,,0,59940,,,0,0,0,0,0.5,335,123,,,0,2,2.2,2.2,0,Kyle,2.7,13,1,13.5,138,40,False,100.2,64,18,360,,,45,0,0,,0,,59940.jpg,2.2,0,0,Bartley,0.2,False,,a,18,35,35.0,140,34,9,10350,485,8615,1500,0.6,2.0,Bartley,0,West Brom,4.090909090909091,8.170725792220173,0.5,3.0,,,,2.170725792220173,1.0999999999999996,0.0,0.0,0.0,,,1.9972885269871528,1.4432126334493356,0.0,0.0,2.2,0.0,0.0,0.0,0.10929488978917028,0.0,0.0,3.6,0.0,0.0,0.0,4.4898257130119275,0.5,1.0,2.1000000000000005,0.0,0.0,0.0,2.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,1.560725671162528,1.9534248154801028,1.9237644058935564,0.4438418948860339,0.9415308409458043
413,0,0,35,,,0,61600,,,0,0,-1,1,26.6,167,100,,,0,3,1.2,1.2,1,Romaine,1.7,10,0,6.3,256,115,False,33.8,240,96,306,,,49,0,0,,0,,61600.jpg,1.8,0,0,Sawyers,0.0,False,,a,18,35,2.0,302,149,9,826,57,2203,198,0.3,1.8,Sawyers,0,West Brom,5.0,10.46327732540061,0.1,0.5,0.1,0.0,1.5,0.6632773254006086,1.0999999999999996,0.0,0.1,0.30000000000000004,0.0,0.0,2.0926554650801217,2.1108031583623337,0.0,0.0,2.2,0.0,0.0,0.0,2.0273237224472926,0.0,0.0,3.6,0.0,0.0,0.0,2.422456428252982,0.0,0.0,2.1000000000000005,0.0,0.1,0.0,2.3328710836980795,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,1.989507424182532,2.079892607418784,2.072385703994013,0.42707254389390237,0.9453653753788769
414,0,0,24,100.0,100.0,1,77777,,,0,0,-2,2,0.3,345,127,,,0,2,1.5,1.5,6,Ahmed El-Sayed,2.0,0,0,2.0,337,126,False,19.6,279,113,90,,2020-09-17T20:30:15.014901Z,43,0,0,,0,,77777.jpg,6.0,0,0,Hegazy,0.5,False,,a,18,35,0.0,356,137,6,7738,4483,57710,2128,0.5,1.4,Hegazi,0,West Brom,1.0,2.530621860320487,0.0,0.0,0.0,0.0,3.331484334792319,0.5306218603204869,1.0999999999999996,1.0,0.0,0.0,0.0,0.0,2.530621860320487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28240015776509,2.4302832127267946,2.3977376279703115,0.5885167117024388,1.22037422776709
415,0,0,0,,,0,78356,,,0,0,-3,3,0.0,545,60,,,0,4,-0.5,-0.5,0,Charlie,0.0,0,0,0.0,553,61,False,0.0,550,58,0,,,52,0,0,1.0,0,,78356.jpg,0.0,0,0,Austin,0.3,False,,a,18,35,0.0,539,61,0,8567,902,55637,2041,0.0,0.0,Austin,0,West Brom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,0,0,0,0.0,0.0,0,82078,,,0,0,-1,1,0.0,519,56,,,0,4,0.0,0.0,0,Kenneth,0.0,0,0,0.0,532,57,False,0.0,529,54,0,Joined Millwall on loan until January on 16/10. - Expected back 01 Feb,2020-09-06T03:00:11.234287Z,49,0,0,,0,,82078.jpg,0.0,0,0,Zohore,0.0,False,,n,18,35,0.0,500,57,0,1644,64,6461,387,0.0,0.0,Zohore,0,West Brom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,0,2,105,,,1,101982,,,0,0,0,0,0.0,459,40,,,0,1,4.5,4.5,9,Sam,5.0,13,0,16.0,110,2,False,159.8,13,2,450,,,45,0,0,,0,,101982.jpg,3.4,0,23,Johnstone,0.8,False,,a,18,35,0.0,425,38,17,31331,5952,29635,2646,1.1,3.8,Johnstone,0,West Brom,5.0,15.653109301602434,0.0,0.0,0.0,0.0,6.331484334792317,2.6531093016024343,1.0999999999999996,1.0,0.0,0.0,0.0,0.0,3.130621860320487,2.443212633449336,0.0,0.0,2.2,0.0,0.0,0.0,0.10929488978917028,0.0,0.0,3.6,0.0,0.0,0.0,3.4898257130119275,0.0,0.0,2.1000000000000005,0.0,0.0,0.0,4.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,2.88240015776509,3.030283212726795,2.997737627970312,0.695693746737886,1.4757892978423073
418,0,1,47,100.0,100.0,1,108053,,,0,0,0,0,31.4,144,33,,,0,2,2.5,2.5,7,Conor,3.0,5,0,10.3,184,60,False,48.2,181,73,270,,2020-09-06T03:00:11.250855Z,45,0,0,,0,,108053.jpg,3.0,0,0,Townsend,0.1,False,,a,18,35,23.0,176,49,9,2698,655,3124,334,0.7,2.0,Townsend,0,West Brom,3.0,6.89186558096146,0.0,0.0,0.0,0.0,4.631484334792319,1.5918655809614606,1.0999999999999996,1.0,0.1,0.30000000000000004,0.1,0.0,2.2972885269871535,,,,,,,,,,,,,,,1.4898257130119277,0.0,0.0,2.1000000000000005,0.0,0.0,0.0,2.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,2.023383939895043,2.2046510070416394,2.172498855262875,0.5105085615527007,1.0829521971831142
419,0,0,32,,,0,146426,,,0,0,-1,1,0.8,325,117,,,0,2,0.2,0.2,0,Oluwasemilogo Adesewo Ibidapo,0.7,13,0,4.2,298,105,False,38.8,218,86,360,,,49,0,0,,0,,146426.jpg,0.5,0,0,Ajayi,0.2,False,,a,18,35,2.0,303,106,2,3453,216,14628,934,0.1,0.4,Ajayi,1,West Brom,4.0,4.1224874412819466,0.0,0.0,,,,2.1224874412819474,1.0999999999999996,0.0,0.0,0.0,,,1.0306218603204869,,0.0,0.0,2.2,0.0,0.0,0.0,0.10929488978917028,0.0,0.0,3.6,0.0,0.0,0.0,1.4898257130119277,0.0,0.0,2.1000000000000005,0.0,0.0,0.0,2.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,0.7824001577650901,0.9302832127267952,0.8977376279703114,0.21033099190214016,0.4655874978532359
420,0,0,0,0.0,0.0,0,173809,,,0,0,0,0,0.0,468,184,,,0,3,0.0,0.0,0,Jonathan,0.0,0,0,0.0,484,184,False,0.0,480,184,0,Joined Birmingham City on a permanent deal on 28/8,2020-08-28T12:30:11.345089Z,45,0,0,,0,,173809.jpg,0.0,0,0,Leko,0.0,False,,u,18,35,0.0,435,166,0,835,34,2576,189,0.0,0.0,Leko,0,West Brom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,0,0,7,,,0,174593,,,0,0,-1,1,0.7,328,161,,,0,3,-0.2,-0.2,0,Kyle,0.3,3,0,4.3,295,136,False,5.8,339,152,86,,,49,0,0,,0,,174593.jpg,1.0,0,0,Edwards,0.0,False,,a,18,35,37.0,136,71,3,407,19,1515,114,0.1,0.6,Edwards,0,West Brom,3.0,3.897966395240365,0.1,0.5,,,,0.3979663952403652,1.0999999999999996,0.0,0.0,0.0,,,1.2993221317467885,1.6108031583623341,0.1,0.0,2.2,0.0,0.0,0.0,1.0,0.0,0.0,3.6,0.0,0.0,0.0,,,,2.1000000000000005,0.0,,,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,1.194461898546751,1.2870726825953294,1.2795920080357397,0.2651677819891405,0.5869739072264607
