id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,clean_sheet_points,xGA_week8,cleansheet_week8,xA,xA_points,xG_week8,goals_week8,xPoints week 8,xA_week8,assists_week8,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,form 5,next1_xP,next5_xP,next10_xP,value,valuePoints metric,xG+xA,xG+xA per game
564,0,0,2,,,0,245824,,,0,0,0,0,10.3,304,46,,,0,4,-0.3,1.2,1,Carlos Vinicius,0.2,0,0,3.3,356,45,False,2.0,399,49,12,,,70,0,0,,0,,245824.jpg,1.0,0,0,Alves Morais,0.0,False,,a,17,6,21.0,237,42,1,3674,156,2711,232,0.0,0.1,Carlos Vinicius,0,Tottenham,1.0,1.4,0.1,0.4,0.0,0.8000000000000007,0.0,0.0,0.0,0.1,0.0,1.4,0.0,0.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,1.3934405311001306,1.3791363905809022,1.4000001141216192,0.19999999999999998,0.529150262212918,0.1,0.1
584,0,0,3,,,0,214225,,,0,0,0,0,0.0,567,215,,,0,2,-0.2,1.3,0,Joe,0.3,0,0,0.0,574,215,False,0.0,572,215,1,,,50,0,0,,0,,214225.jpg,1.0,0,0,Rodon,0.0,False,,a,17,6,0.0,561,213,1,606,57,268,65,0.1,0.2,Rodon,0,Tottenham,1.0,2.3314843347923184,0.0,0.0,1.3314843347923182,0.8000000000000007,0.0,0.0,0.0,,,,,,2.3314843347923184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,0.5,0.0,,,1.0,2.3291745999670552,2.1251182506478905,2.196751390690728,0.4662968669584637,1.0426714922143003,0.0,0.0
56,0,0,0,,,0,50093,,,0,0,0,0,0.0,403,10,,,0,1,-1.0,-1.0,0,David,0.0,0,0,0.0,424,32,False,0.0,421,32,0,,,40,0,0,,0,,50093.jpg,0.0,0,0,Button,4.7,False,,a,18,35,0.0,364,7,0,110928,3083,107193,2571,0.0,0.0,Button,0,West Brom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,1,3,83,100.0,100.0,1,171975,,,0,0,0,0,74.1,108,12,,,1,4,1.0,1.0,2,Callum,2.0,8,2,27.6,88,19,False,86.0,172,18,417,,2020-10-15T01:00:17.517534Z,55,0,0,,0,,171975.jpg,3.1,0,0,Robinson,0.7,False,,a,18,35,120.0,54,22,25,114131,1802,94909,3282,0.4,4.5,Callum Robinson,0,West Brom,8.064516129032258,18.356937799043067,0.5,2.0,0.0,1.5999999999999996,1.0,0.4,1.2000000000000002,0.09999999999999998,0.0,3.3,0.30000000000000004,0.0,2.27626028708134,1.0,0.0,0.0,2.2,0.0,0.0,0.0,2.3,0.0,0.0,3.6,0.0,0.1,0.0,6.2,0.3,2.0,2.1000000000000005,0.0,0.0,0.0,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,2.1685185185185185,0.0,0.0,0.7000000000000011,0.0,0.0,1.0,1.4,0.10000000000000003,0.0,1.5999999999999996,0.0,0.0,0.0,1.7737037037037031,2.284835112474183,2.2932191289698456,2.302343674145188,0.41386550674206185,0.9706006476351383,0.9,0.1116
407,0,0,11,100.0,100.0,0,42427,,,0,0,-1,1,13.2,283,90,,,0,2,-1.0,-1.0,0,Kieran,0.0,8,0,2.3,371,138,False,7.4,371,144,135,,2020-09-19T14:00:16.077092Z,44,0,0,,0,,42427.jpg,-1.5,1,0,Gibbs,0.2,False,,a,18,35,2.0,334,123,-3,4853,83,41386,401,0.0,-0.7,Gibbs,0,West Brom,2.0,-1.6098084523964389,0.0,0.0,1.3901915476035611,1.5999999999999996,0.0,0.0,0.0,,,,,,-0.8049042261982194,1.4432126334493356,0.0,0.0,2.2,0.0,0.0,0.0,-4.0,0.0,0.0,3.6,0.0,0.0,0.0,,,,2.1000000000000005,0.0,,,,,,1.0999999999999996,0.0,,,,,,1.0999999999999996,0.0,,,,,,0.7000000000000011,0.0,,,,,,1.5999999999999996,0.0,,,,-0.7846676094636318,-0.6204340831966104,-0.8492082506281656,-0.1829327786814135,0.3837230338028371,0.0,0.0
408,0,0,6,0.0,0.0,0,49440,,,0,0,-3,3,10.7,303,45,,,0,4,0.0,0.0,0,Hal,0.0,5,0,3.4,355,44,False,7.2,374,41,84,Arm injury - Expected back 21 Nov,2020-10-05T10:00:16.157414Z,52,0,0,2.0,0,,49440.jpg,1.0,0,0,Robson-Kanu,0.1,False,,i,18,35,16.0,257,44,3,6682,16,28463,266,0.0,0.6,Robson-Kanu,0,West Brom,3.0,3.4,0.1,0.4,0.0,1.5999999999999996,0.0,0.0,0.0,,,,,,1.1333333333333333,1.4,0.1,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,1.0,0.0,0.0,2.1000000000000005,0.0,0.0,0.0,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,,,,1.0999999999999996,0.0,,,,,,0.7000000000000011,0.0,,,,,,1.5999999999999996,0.0,,,1.0,1.1362146590701758,1.1390318689141483,1.1420979123198414,0.21794871794871792,0.4969995442739832,0.1,0.03333333333333333
409,0,0,52,,,1,49944,,,0,0,-2,2,42.6,164,103,,,0,3,0.2,0.2,2,Jake,1.2,17,0,13.2,223,105,False,65.0,205,80,656,,,48,1,0,,0,,49944.jpg,1.5,0,0,Livermore,0.1,False,,a,18,35,25.0,218,112,12,3928,67,10035,190,0.3,2.5,Livermore,2,West Brom,8.0,13.99019154760356,0.2,1.0,1.3901915476035611,1.5999999999999996,0.0,0.2,0.6000000000000001,0.0,0.0,2.201896517994656,0.0,0.0,1.748773943450445,2.410803158362333,0.0,0.0,2.2,0.0,0.1,0.0,3.0273237224472926,0.2,0.0,3.6,0.0,0.0,0.0,2.1224564282529816,0.0,0.0,2.1000000000000005,0.0,0.0,0.0,1.3328710836980795,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,1.3328710836980795,0.0,0.0,1.0999999999999996,1.0,0.0,0.0,0.496585303791409,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,1.3,0.0,0.0,1.5999999999999996,0.0,0.1,0.0,1.332844797836445,1.7581550862393556,1.8034392825720704,1.7508448058227208,0.36432790488550937,0.7982024473375604,0.4,0.05
410,0,0,0,100.0,100.0,0,49957,5.0,,0,0,-2,2,0.0,575,230,,,0,3,-1.0,-1.0,0,Kamil,0.0,0,0,0.0,581,229,False,0.0,579,229,0,,2020-10-20T22:30:19.255186Z,53,0,0,,0,,49957.jpg,0.0,0,0,Grosicki,0.0,False,,a,18,35,0.0,569,226,0,429,13,6709,26,0.0,0.0,Grosicki,0,West Brom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,0,0,14,100.0,100.0,0,50229,1.0,,0,0,-4,4,25.7,221,131,2.0,,0,3,-0.2,-0.2,1,Matt,0.8,2,0,5.5,324,148,False,15.0,343,148,69,,2020-09-14T10:30:13.911211Z,51,0,0,,0,,50229.jpg,0.8,0,0,Phillips,0.0,False,,a,18,35,14.0,262,133,5,1690,79,7643,91,0.2,1.0,Phillips,1,West Brom,6.25,6.3860871465652815,0.0,0.0,1.0860871465652822,1.5999999999999996,0.0,0.1,0.30000000000000004,0.0,0.0,1.0,0.0,0.0,1.0217739434504451,,,,,,,,1.0,0.0,0.0,3.6,0.0,0.0,0.0,1.0,0.0,0.0,2.1000000000000005,0.0,0.0,0.0,,,,1.0999999999999996,0.0,,,0.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,1.0,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,1.3,0.0,0.0,1.5999999999999996,0.0,0.1,0.0,0.825,1.0278703748993552,1.0699429520099408,1.0138531857781017,0.20034783204910692,0.45244910698835894,0.1,0.016
412,0,0,63,,,0,59940,,,0,0,0,0,1.3,362,137,,,0,2,-0.8,-0.8,1,Kyle,0.2,14,1,15.5,193,60,False,117.2,113,40,450,,,45,0,0,,0,,59940.jpg,2.0,0,0,Bartley,0.2,False,,a,18,35,37.0,185,49,10,10914,48,12984,337,0.0,2.2,Bartley,1,West Brom,5.0,10.475478869008905,0.5,3.0,3.4754788690089042,1.5999999999999996,0.0,0.0,0.0,0.0,0.0,1.8075860719786216,0.0,0.0,2.0950957738017806,1.4432126334493356,0.0,0.0,2.2,0.0,0.0,0.0,0.10929488978917028,0.0,0.0,3.6,0.0,0.0,0.0,4.4898257130119275,0.5,1.0,2.1000000000000005,0.0,0.0,0.0,2.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,,,,1.0999999999999996,0.0,,,,,,0.7000000000000011,0.0,,,,,,1.5999999999999996,0.0,,,2.0695352033854704,2.128298356352159,2.3052093269170584,2.0902323548111204,0.4655768386226179,0.9876376192603441,0.5,0.1
413,0,0,34,,,0,61600,,,0,0,-2,2,37.4,177,111,,,0,3,-0.8,-0.8,0,Romaine,0.2,10,0,7.8,296,137,False,38.2,273,115,340,,,48,0,0,,0,,61600.jpg,1.5,0,0,Sawyers,0.0,False,,a,18,35,2.0,339,162,9,933,14,2888,86,0.0,1.9,Sawyers,1,West Brom,6.0,10.842643660702672,0.1,0.5,1.0426436607026708,1.5999999999999996,0.0,0.1,0.30000000000000004,,,,,,1.8071072767837784,2.1108031583623337,0.0,0.0,2.2,0.0,0.0,0.0,2.0273237224472926,0.0,0.0,3.6,0.0,0.0,0.0,2.422456428252982,0.0,0.0,2.1000000000000005,0.0,0.1,0.0,2.3328710836980795,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,1.5,0.1,0.0,1.0999999999999996,0.0,0.0,0.0,,,,0.7000000000000011,0.0,,,0.0,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,1.2776236945660264,1.8150477567042682,1.858923348114996,1.8047958496628,0.37648068266328716,0.824827849438506,0.2,0.03333333333333333
414,0,0,24,0.0,0.0,1,77777,,,0,0,-3,3,0.3,377,144,,,0,2,0.0,0.0,0,Ahmed El-Sayed,1.5,0,0,2.0,377,142,False,19.6,330,134,90,Joined Al-Ittihad on loan until the end of the season on 25/10. - Expected back 01 Jul,2020-10-26T10:30:20.323870Z,42,0,0,,0,,77777.jpg,6.0,0,0,Hegazy,0.3,False,,n,18,35,0.0,393,155,6,11894,51,77140,1191,0.4,1.4,Hegazi,0,West Brom,1.0,2.6950957738017807,0.0,0.0,0.6950957738017806,1.5999999999999996,0.0,0.0,0.0,,,,,,2.6950957738017807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.331484334792319,0.0,0.0,1.0999999999999996,1.0,0.0,0.0,,,,0.7000000000000011,0.0,,,,,,1.5999999999999996,0.0,,,3.331484334792319,2.7153323905363678,2.8795659168033896,2.6507917493718343,0.6416894699528048,1.3150720811282206,0.0,0.0
415,0,0,0,,,0,78356,,,0,0,-4,4,0.0,568,69,,,0,4,-1.0,-1.0,0,Charlie,0.0,0,0,0.0,575,69,False,0.0,573,67,0,,,51,0,0,1.0,0,,78356.jpg,0.0,0,0,Austin,0.2,False,,a,18,35,0.0,562,69,0,10020,218,61064,545,0.0,0.0,Austin,0,West Brom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,0,0,0,0.0,0.0,0,82078,,,0,0,-1,1,0.0,552,66,,,0,4,0.0,0.0,0,Kenneth,0.0,0,0,0.0,563,66,False,0.0,561,64,0,Joined Millwall on loan until January on 16/10. - Expected back 01 Feb,2020-09-06T03:00:11.234287Z,49,0,0,,0,,82078.jpg,0.0,0,0,Zohore,0.0,False,,n,18,35,0.0,540,66,0,1813,24,7248,79,0.0,0.0,Zohore,0,West Brom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,0,4,152,,,1,101982,,,0,0,0,0,0.0,492,43,,,0,1,3.5,3.5,3,Sam,4.5,17,0,22.5,128,3,False,224.8,17,2,720,,,45,0,0,,0,,101982.jpg,3.2,0,32,Johnstone,1.0,False,,a,18,35,0.0,464,40,26,55801,1736,42589,1469,1.0,5.8,Johnstone,0,West Brom,8.125,27.647653162139463,0.0,0.0,5.647653162139468,1.5999999999999996,0.0,0.0,0.0,0.0,0.0,3.807586071978622,0.0,0.0,3.402788081494088,2.443212633449336,0.0,0.0,2.2,0.0,0.0,0.0,0.10929488978917028,0.0,0.0,3.6,0.0,0.0,0.0,3.4898257130119275,0.0,0.0,2.1000000000000005,0.0,0.0,0.0,4.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,6.331484334792317,0.0,0.0,1.0999999999999996,1.0,0.0,0.0,6.986341215165638,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,1.8075860719786216,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,4.652896405741503,3.423024698228676,3.587258224495697,3.3584840570641417,0.7561751292209085,1.6040896849101547,0.0,0.0
418,0,3,89,100.0,100.0,1,108053,,,0,0,0,0,69.9,120,26,,,0,2,2.5,2.5,2,Conor,3.5,9,0,20.1,148,46,False,100.4,145,57,540,,2020-09-06T03:00:11.250855Z,45,0,0,,0,,108053.jpg,2.7,0,0,Townsend,0.1,False,,a,18,35,31.0,199,56,16,6789,283,5565,252,0.8,3.6,Townsend,0,West Brom,5.925925925925926,16.719086066973514,0.0,0.0,4.119086066973514,1.5999999999999996,0.0,0.2,0.6000000000000001,0.0,0.0,2.807586071978622,0.0,0.0,2.8213457738017813,,,,,,,,,,,,,,,1.4898257130119277,0.0,0.0,2.1000000000000005,0.0,0.0,0.0,2.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,4.631484334792319,0.0,0.0,1.0999999999999996,1.0,0.1,0.0,6.2863412151656375,0.0,0.0,0.7000000000000011,0.0,0.1,0.0,1.8075860719786216,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,3.572896405741504,2.843770397267784,3.010143242260072,2.7836973515397148,0.6269657275115069,1.329995152484831,0.2,0.03375
419,0,0,75,,,0,146426,,,0,0,-2,2,3.6,334,118,,,0,2,0.2,0.2,2,Oluwasemilogo Adesewo Ibidapo,1.2,17,0,11.7,241,82,False,109.8,125,49,630,,,48,0,0,,0,,146426.jpg,1.0,0,0,Ajayi,0.2,False,,a,18,35,4.0,327,118,7,4223,118,17155,271,0.3,1.5,Ajayi,1,West Brom,7.0,11.865670416612465,0.0,0.0,4.865670416612463,1.5999999999999996,0.0,0.0,0.0,0.0,0.0,2.807586071978622,0.0,0.0,1.6950957738017804,,0.0,0.0,2.2,0.0,0.0,0.0,0.10929488978917028,0.0,0.0,3.6,0.0,0.0,0.0,1.4898257130119277,0.0,0.0,2.1000000000000005,0.0,0.0,0.0,2.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,,,,1.0999999999999996,0.0,,,3.986341215165636,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,1.8075860719786216,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,2.7332494234787994,1.7153323905363682,1.8795659168033896,1.6507917493718345,0.35314495287537095,0.7737018270357582,0.0,0.0
420,0,0,0,0.0,0.0,0,173809,,,0,0,0,0,0.0,498,195,,,0,3,0.0,0.0,0,Jonathan,0.0,0,0,0.0,513,194,False,0.0,511,194,0,Joined Birmingham City on a permanent deal on 28/8,2020-08-28T12:30:11.345089Z,45,0,0,,0,,173809.jpg,0.0,0,0,Leko,0.0,False,,u,18,35,0.0,471,182,0,894,12,2986,38,0.0,0.0,Leko,0,West Brom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,0,0,15,,,0,174593,,,0,0,-2,2,12.8,290,155,,,0,3,-0.5,-0.5,1,Kyle,0.5,3,0,6.4,310,142,False,13.0,352,154,114,,,48,0,0,,0,,174593.jpg,1.0,0,0,Edwards,0.0,False,,a,18,35,39.0,177,94,5,530,22,1823,43,0.1,1.0,Edwards,0,West Brom,5.0,6.3688697172522275,0.1,0.5,0.8688697172522257,1.5999999999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2737739434504451,1.6108031583623341,0.1,0.0,2.2,0.0,0.0,0.0,1.0,0.0,0.0,3.6,0.0,0.0,0.0,,,,2.1000000000000005,0.0,,,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,,,,1.0999999999999996,0.0,,,1.0,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,,,,1.5999999999999996,0.0,,,1.0,1.2809940919367238,1.3241653808864586,1.2692713715828396,0.2653695715521761,0.5813956016584322,0.1,0.02
422,1,1,98,,,1,176420,,,0,0,0,0,95.4,74,20,,,0,2,2.0,2.0,2,Darnell,3.0,13,0,31.2,76,14,False,118.4,107,38,608,,,45,0,0,,0,,176420.jpg,2.4,0,0,Furlong,0.1,False,,a,18,35,97.0,72,9,17,7528,98,7714,228,0.7,3.8,Furlong,1,West Brom,7.083333333333334,20.88053286347234,0.3,1.7999999999999998,4.9235950644292785,1.5999999999999996,0.0,1.0,3.0,0.09999999999999998,0.0,4.007586071978621,0.2,0.0,2.9478399336666827,2.7432126334493354,0.0,0.0,2.2,0.0,0.1,0.0,0.10929488978917028,0.0,0.0,3.6,0.0,0.0,0.0,3.3863774371498585,0.0,0.0,2.1000000000000005,0.0,0.5,1.0,,,,1.0999999999999996,0.0,,,5.831484334792317,0.2,0.0,1.0999999999999996,1.0,0.09999999999999998,0.0,3.986341215165636,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,2.1075860719786217,0.0,0.0,1.5999999999999996,0.0,0.10000000000000007,0.0,3.9832494234788,2.9827204647343986,3.1612720457378463,2.9480805930269884,0.6550755408148183,1.3896250712988092,1.3,0.18352941176470589
423,0,0,16,0.0,0.0,0,195864,,,0,0,-2,2,0.5,374,177,,,0,3,0.0,0.0,0,Sam,0.0,2,0,2.0,380,170,False,20.0,329,140,61,Knee injury - Expected back 28 Nov,2020-10-22T17:00:17.139994Z,48,0,0,,0,,195864.jpg,1.0,0,0,Field,0.0,False,,i,18,35,0.0,524,208,3,386,6,1606,34,0.0,0.6,Field,0,West Brom,3.0,3.5213218303513365,0.0,0.0,0.5213218303513354,1.5999999999999996,0.0,0.0,0.0,,,,,,1.1737739434504453,,,,,,,,1.0,0.0,0.0,3.6,0.0,0.0,0.0,1.0,0.0,0.0,2.1000000000000005,0.0,0.0,0.0,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,,,,1.0999999999999996,0.0,,,,,,0.7000000000000011,0.0,,,,,,1.5999999999999996,0.0,,,1.0,1.1788330976340924,1.2198914792008475,1.1626979373429591,0.24453623821884277,0.5357520551996684,0.0,0.0
425,0,0,50,,,0,216616,,,0,0,-2,2,22.6,237,66,,,0,2,-0.5,-0.5,2,Dara,0.5,14,0,13.5,220,72,False,90.2,164,69,450,,,43,0,0,,0,,216616.jpg,1.0,0,0,O'Shea,0.2,False,,a,18,35,22.0,230,68,5,3813,185,13833,281,0.1,1.2,O'Shea,0,West Brom,5.0,9.075478869008904,0.1,0.6000000000000001,3.4754788690089042,1.5999999999999996,0.0,0.0,0.0,0.1,0.0,3.407586071978622,0.0,0.0,1.8150957738017808,1.4432126334493356,0.0,0.0,2.2,0.0,0.0,0.0,0.10929488978917028,0.0,0.0,3.6,0.0,0.0,0.0,1.4898257130119277,0.0,0.0,2.1000000000000005,0.0,0.0,0.0,2.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,,,,1.0999999999999996,0.0,,,,,,0.7000000000000011,0.0,,,,,,1.5999999999999996,0.0,,,2.86953520338547,1.8379255836995263,2.004694598826123,1.7786798704596911,0.4221152962329723,0.8753169084677588,0.1,0.02
426,0,0,3,,,0,232427,,,0,0,-1,1,1.8,348,170,,,0,3,-1.0,-1.0,0,Rekeem,0.0,2,0,0.4,402,177,False,1.8,400,176,21,,,44,0,0,,0,,232427.jpg,1.0,0,0,Harper,0.5,False,,a,18,35,0.0,444,174,1,27113,1370,33640,1171,0.0,0.2,Harper,0,West Brom,1.0,1.173773943450445,0.0,0.0,0.17377394345044514,1.5999999999999996,0.0,0.0,0.0,,,,,,1.173773943450445,1.110803158362334,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,,,,2.1000000000000005,0.0,,,,,,1.0999999999999996,0.0,,,,,,1.0999999999999996,0.0,,,,,,0.7000000000000011,0.0,,,,,,1.5999999999999996,0.0,,,,1.178833097634092,1.2198914792008473,1.1626979373429585,0.2667668053296466,0.5595747716556354,0.0,0.0
446,0,0,52,,,1,179830,4.0,,-1,1,-1,1,71.9,113,73,,,0,3,1.0,1.0,1,Grady,2.0,16,1,27.6,87,49,False,96.8,154,57,588,,,54,0,0,,0,,179830.jpg,2.6,0,0,Diangana,0.4,False,,a,18,35,108.0,63,34,21,41009,109,54280,1829,0.4,3.9,Diangana,0,West Brom,8.076923076923077,18.703558774022827,0.4,2.0,1.403558774022826,1.5999999999999996,0.0,0.1,0.30000000000000004,0.0,0.0,1.0,0.0,0.0,2.3156787053552077,2.910803158362333,0.1,0.0,2.2,0.0,0.1,0.0,2.5273237224472926,0.1,1.0,3.6,0.0,0.0,0.0,2.6224564282529816,0.09999999999999998,0.0,2.1000000000000005,0.0,0.0,0.0,2.3328710836980795,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,2.3328710836980795,0.0,0.0,1.0999999999999996,1.0,0.0,0.0,2.496585303791409,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,2.701896517994656,0.10000000000000003,0.0,1.5999999999999996,0.0,0.0,0.0,2.172844797836445,2.326891548076825,2.3739666849532086,2.323321335797478,0.428829389880594,0.9965094512230968,0.5,0.06190476190476191
481,2,0,97,75.0,,1,210407,2.0,,0,0,-1,1,150.4,30,23,1.0,,0,3,0.4,0.5,0,Matheus,1.5,15,1,37.0,56,32,False,120.6,102,36,572,Illness - 75% chance of playing,2020-11-08T14:30:17.198286Z,59,0,0,,0,,210407.jpg,3.6,0,0,Pereira,1.7,False,,d,18,35,99.0,71,38,25,205039,177,289342,14859,0.3,4.2,Pereira,0,West Brom,6.9444444444444455,21.020639094269768,0.6,3.0,1.2067634961836469,1.5999999999999996,0.0,0.5,1.5,,,,,,3.0269720295748472,3.1108031583623337,0.2,0.0,2.2,0.0,0.0,0.0,3.7957447750788713,0.0,1.0,3.6,0.0,0.1,1.0,3.5190081523909136,0.0,0.0,2.1000000000000005,0.0,0.0,1.0,2.63287108369808,0.0,0.0,1.0999999999999996,0.0,0.1,0.0,4.232871083698078,0.2,0.0,1.0999999999999996,1.0,0.3,0.0,2.9965853037914085,0.09999999999999998,0.0,0.7000000000000011,0.0,0.0,0.0,1.5,0.09999999999999998,0.0,1.5999999999999996,0.0,0.0,0.0,2.8405818677968915,3.0460344268395487,3.1007844482480116,3.0584918773417904,0.5130461067076012,1.2461846632366254,1.1,0.15839999999999999
499,0,0,0,,,0,183015,,,0,0,-1,1,0.0,466,191,,,0,2,-1.0,-1.0,0,Cedric,0.0,0,0,0.0,486,192,False,0.0,483,192,0,,,44,0,0,,0,,183015.jpg,0.0,0,0,Kipre,0.0,False,,a,18,35,0.0,436,179,0,494,27,3020,76,0.0,0.0,Kipre,0,West Brom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,0,0,51,75.0,100.0,1,41135,,,0,0,0,0,10.9,301,99,,,0,2,0.9,1.2,0,Branislav,2.2,3,0,12.9,226,73,False,61.0,216,89,270,Illness - 75% chance of playing,2020-11-08T14:30:17.320180Z,45,0,0,,0,,41135.jpg,3.0,0,0,Ivanovic,0.1,False,,d,18,35,57.0,139,30,9,13100,102,6677,658,0.5,2.0,Ivanovic,0,West Brom,3.0,9.485287321405341,0.4,2.4000000000000004,2.0852873214053416,1.5999999999999996,0.0,0.0,0.0,,,,,,3.1617624404684466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7314843347923174,0.4,0.0,1.0999999999999996,1.0,0.0,0.0,3.986341215165636,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,1.8075860719786216,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,3.841803873978858,3.199287011624089,3.3804237969549464,3.1700458899575485,0.7026138756596548,1.4904691081041108,0.4,0.13333333333333333
544,0,0,27,100.0,100.0,1,232787,,,0,0,0,0,42.5,165,104,,,0,3,1.0,1.0,2,Conor,2.0,4,0,13.4,222,104,False,60.6,217,86,360,,2020-09-25T09:00:11.082178Z,55,0,0,,0,,232787.jpg,2.0,0,0,Gallagher,0.0,False,,a,18,35,32.0,198,104,8,1164,81,784,52,0.4,1.5,Gallagher,1,West Brom,4.0,9.19509577380178,0.3,1.5,0.6950957738017806,1.5999999999999996,0.0,0.0,0.0,0.2,0.0,3.201896517994656,0.0,0.0,2.298773943450445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3328710836980795,0.0,0.0,1.0999999999999996,1.0,0.0,0.0,2.9965853037914085,0.1,0.0,0.7000000000000011,0.0,0.0,0.0,1.2018965179946557,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,2.4333123558697003,2.311936826268961,2.3609186105218902,2.3123483157425118,0.4179588988091718,0.9802005029664927,0.3,0.075
